time, Vcn, Von, VoVcn,
87.016141, 1.668530, 1.660474, -0.008057,
87.026476, 1.666919, 1.660474, -0.006445,
87.037007, 1.666113, 1.668530, 0.002417,
87.047134, 1.662085, 1.660474, -0.001611,
87.057566, 1.670947, 1.650806, -0.020142,
87.067966, 1.669336, 1.678198, 0.008862,
87.078012, 1.666919, 1.682227, 0.015308,
87.088139, 1.666919, 1.664502, -0.002417,
87.098597, 1.670947, 1.662085, -0.008862,
87.109008, 1.670142, 1.666113, -0.004028,
87.119344, 1.666919, 1.650000, -0.016919,
87.129705, 1.666919, 1.666919, 0.000000,
87.139921, 1.665308, 1.653223, -0.012085,
87.150240, 1.669336, 1.670142, 0.000806,
87.160464, 1.665308, 1.666919, 0.001611,
87.170658, 1.669336, 1.669336, 0.000000,
87.180789, 1.666919, 1.662891, -0.004028,
87.191134, 1.665308, 1.650806, -0.014502,
87.201570, 1.670142, 1.693506, 0.023364,
87.211801, 1.661279, 1.662891, 0.001611,
87.221924, 1.669336, 1.664502, -0.004834,
87.232357, 1.662891, 1.670947, 0.008057,
87.242571, 1.666113, 1.665308, -0.000806,
87.252921, 1.664502, 1.654028, -0.010474,
87.263352, 1.668530, 1.662085, -0.006445,
87.273697, 1.670947, 1.661279, -0.009668,
87.284138, 1.662085, 1.669336, 0.007251,
87.294256, 1.661279, 1.654834, -0.006445,
87.304704, 1.668530, 1.662085, -0.006445,
87.315136, 1.668530, 1.653223, -0.015308,
87.325486, 1.668530, 1.658862, -0.009668,
87.335924, 1.666919, 1.668530, 0.001611,
87.346145, 1.664502, 1.658862, -0.005640,
87.356547, 1.665308, 1.658862, -0.006445,
87.366924, 1.668530, 1.670142, 0.001611,
87.377023, 1.665308, 1.661279, -0.004028,
87.387350, 1.670142, 1.670142, 0.000000,
87.397482, 1.668530, 1.665308, -0.003223,
87.407908, 1.666113, 1.662085, -0.004028,
87.418244, 1.662085, 1.690283, 0.028198,
87.428356, 1.665308, 1.647583, -0.017725,
87.438910, 1.662085, 1.672559, 0.010474,
87.449018, 1.673364, 1.664502, -0.008862,
87.459351, 1.669336, 1.662891, -0.006445,
87.469731, 1.666919, 1.661279, -0.005640,
87.480021, 1.666113, 1.670947, 0.004834,
87.490146, 1.661279, 1.658057, -0.003223,
87.500573, 1.666113, 1.674170, 0.008057,
87.510805, 1.670142, 1.656445, -0.013696,
87.521134, 1.664502, 1.665308, 0.000806,
87.531321, 1.668530, 1.673364, 0.004834,
87.541483, 1.669336, 1.633081, -0.036255,
87.551809, 1.668530, 1.660474, -0.008057,
87.562243, 1.666113, 1.670142, 0.004028,
87.572406, 1.668530, 1.665308, -0.003223,
87.582803, 1.666113, 1.676587, 0.010474,
87.592928, 1.662891, 1.635498, -0.027393,
87.603358, 1.668530, 1.669336, 0.000806,
87.613573, 1.662891, 1.658057, -0.004834,
87.623927, 1.666113, 1.678198, 0.012085,
87.634144, 1.668530, 1.678198, 0.009668,
87.644357, 1.668530, 1.662085, -0.006445,
87.654701, 1.670142, 1.665308, -0.004834,
87.665042, 1.670947, 1.664502, -0.006445,
87.675365, 1.658862, 1.670142, 0.011279,
87.685613, 1.668530, 1.674170, 0.005640,
87.695712, 1.666919, 1.661279, -0.005640,
87.706238, 1.666113, 1.657251, -0.008862,
87.716580, 1.670142, 1.670142, 0.000000,
87.726592, 1.673364, 1.657251, -0.016113,
87.737107, 1.668530, 1.670142, 0.001611,
87.747133, 1.668530, 1.661279, -0.007251,
87.757570, 1.666919, 1.658862, -0.008057,
87.767956, 1.662085, 1.654028, -0.008057,
87.778251, 1.672559, 1.679810, 0.007251,
87.788462, 1.672559, 1.662085, -0.010474,
87.798916, 1.670947, 1.660474, -0.010474,
87.809368, 1.664502, 1.662891, -0.001611,
87.819699, 1.666919, 1.666113, -0.000806,
87.830029, 1.666919, 1.658057, -0.008862,
87.840469, 1.666919, 1.662085, -0.004834,
87.850802, 1.670142, 1.662085, -0.008057,
87.861249, 1.662085, 1.665308, 0.003223,
87.871375, 1.670142, 1.658057, -0.012085,
87.881768, 1.668530, 1.664502, -0.004028,
87.892136, 1.670142, 1.662891, -0.007251,
87.902574, 1.662085, 1.633081, -0.029004,
87.913018, 1.668530, 1.662085, -0.006445,
87.923361, 1.669336, 1.658862, -0.010474,
87.933791, 1.666919, 1.662085, -0.004834,
87.944130, 1.665308, 1.677393, 0.012085,
87.954233, 1.669336, 1.687060, 0.017725,
87.964471, 1.666919, 1.658057, -0.008862,
87.974805, 1.669336, 1.657251, -0.012085,
87.985249, 1.669336, 1.668530, -0.000806,
87.995567, 1.665308, 1.654834, -0.010474,
88.006113, 1.668530, 1.664502, -0.004028,
88.016364, 1.669336, 1.668530, -0.000806,
88.026702, 1.669336, 1.672559, 0.003223,
88.037010, 1.662891, 1.661279, -0.001611,
88.047318, 1.670142, 1.658862, -0.011279,
88.057694, 1.669336, 1.662085, -0.007251,
88.068079, 1.662085, 1.670947, 0.008862,
88.078142, 1.669336, 1.664502, -0.004834,
88.088570, 1.666113, 1.662085, -0.004028,
88.099020, 1.668530, 1.664502, -0.004028,
88.109471, 1.668530, 1.668530, 0.000000,
88.119469, 1.662085, 1.690283, 0.028198,
88.129573, 1.664502, 1.632275, -0.032227,
88.140018, 1.660474, 1.668530, 0.008057,
88.150068, 1.665308, 1.666919, 0.001611,
88.160248, 1.673364, 1.669336, -0.004028,
88.170694, 1.666113, 1.666113, 0.000000,
88.180884, 1.668530, 1.641138, -0.027393,
88.191142, 1.666113, 1.654834, -0.011279,
88.201304, 1.670142, 1.672559, 0.002417,
88.211819, 1.670947, 1.654834, -0.016113,
88.222144, 1.670142, 1.662891, -0.007251,
88.232579, 1.668530, 1.662891, -0.005640,
88.243028, 1.673364, 1.670142, -0.003223,
88.253357, 1.670142, 1.662891, -0.007251,
88.263696, 1.666919, 1.666113, -0.000806,
88.274027, 1.664502, 1.657251, -0.007251,
88.284468, 1.664502, 1.662085, -0.002417,
88.294817, 1.668530, 1.664502, -0.004028,
88.305246, 1.666113, 1.666919, 0.000806,
88.315475, 1.670142, 1.660474, -0.009668,
88.325808, 1.670142, 1.670142, 0.000000,
88.335922, 1.668530, 1.640332, -0.028198,
88.346357, 1.669336, 1.654028, -0.015308,
88.356768, 1.666919, 1.658057, -0.008862,
88.367034, 1.666919, 1.676587, 0.009668,
88.377145, 1.664502, 1.662891, -0.001611,
88.387572, 1.669336, 1.662085, -0.007251,
88.398017, 1.666919, 1.660474, -0.006445,
88.408472, 1.668530, 1.656445, -0.012085,
88.418802, 1.662085, 1.668530, 0.006445,
88.428920, 1.669336, 1.668530, -0.000806,
88.439352, 1.668530, 1.637109, -0.031421,
88.449705, 1.666113, 1.662891, -0.003223,
88.460130, 1.666113, 1.662891, -0.003223,
88.470477, 1.669336, 1.662085, -0.007251,
88.480901, 1.665308, 1.657251, -0.008057,
88.491208, 1.670142, 1.665308, -0.004834,
88.501577, 1.670142, 1.670142, 0.000000,
88.511810, 1.670142, 1.660474, -0.009668,
88.522148, 1.662891, 1.648389, -0.014502,
88.532579, 1.669336, 1.662085, -0.007251,
88.543022, 1.669336, 1.653223, -0.016113,
88.553359, 1.668530, 1.666919, -0.001611,
88.563813, 1.665308, 1.669336, 0.004028,
88.573921, 1.670142, 1.661279, -0.008862,
88.584356, 1.666919, 1.650806, -0.016113,
88.594705, 1.673364, 1.648389, -0.024976,
88.605159, 1.669336, 1.665308, -0.004028,
88.615469, 1.670142, 1.668530, -0.001611,
88.625806, 1.662891, 1.666113, 0.003223,
88.636012, 1.666919, 1.665308, -0.001611,
88.646364, 1.670142, 1.679004, 0.008862,
88.656556, 1.665308, 1.654028, -0.011279,
88.666925, 1.662085, 1.673364, 0.011279,
88.677137, 1.668530, 1.660474, -0.008057,
88.687574, 1.664502, 1.668530, 0.004028,
88.697804, 1.664502, 1.658862, -0.005640,
88.708246, 1.670142, 1.647583, -0.022559,
88.718578, 1.670142, 1.661279, -0.008862,
88.728926, 1.666113, 1.656445, -0.009668,
88.739470, 1.670142, 1.650000, -0.020142,
88.749802, 1.670142, 1.677393, 0.007251,
88.760032, 1.668530, 1.661279, -0.007251,
88.770409, 1.670142, 1.662085, -0.008057,
88.780784, 1.666113, 1.643555, -0.022559,
88.791147, 1.670142, 1.665308, -0.004834,
88.801594, 1.666113, 1.665308, -0.000806,
88.812030, 1.665308, 1.662085, -0.003223,
88.822370, 1.670142, 1.662891, -0.007251,
88.832808, 1.665308, 1.670947, 0.005640,
88.843033, 1.666919, 1.657251, -0.009668,
88.853359, 1.662085, 1.654834, -0.007251,
88.863804, 1.665308, 1.629053, -0.036255,
88.874205, 1.662085, 1.653223, -0.008862,
88.884576, 1.670142, 1.674976, 0.004834,
88.894705, 1.669336, 1.654834, -0.014502,
88.905142, 1.670142, 1.664502, -0.005640,
88.915476, 1.666113, 1.662891, -0.003223,
88.925803, 1.668530, 1.662891, -0.005640,
88.936245, 1.668530, 1.674976, 0.006445,
88.946474, 1.669336, 1.656445, -0.012891,
88.956922, 1.668530, 1.670947, 0.002417,
88.967034, 1.668530, 1.643555, -0.024976,
88.977358, 1.669336, 1.668530, -0.000806,
88.987807, 1.666113, 1.656445, -0.009668,
88.998273, 1.666113, 1.658057, -0.008057,
89.008705, 1.666919, 1.662085, -0.004834,
89.019025, 1.664502, 1.668530, 0.004028,
89.029036, 1.665308, 1.664502, -0.000806,
89.039559, 1.666919, 1.665308, -0.001611,
89.049926, 1.673364, 1.672559, -0.000806,
89.060350, 1.668530, 1.650000, -0.018530,
89.070720, 1.668530, 1.673364, 0.004834,
89.080899, 1.668530, 1.657251, -0.011279,
89.091244, 1.665308, 1.658862, -0.006445,
89.101704, 1.670142, 1.662085, -0.008057,
89.112137, 1.665308, 1.633081, -0.032227,
89.122475, 1.666113, 1.658862, -0.007251,
89.132915, 1.668530, 1.670142, 0.001611,
89.143042, 1.664502, 1.668530, 0.004028,
89.153144, 1.668530, 1.661279, -0.007251,
89.163573, 1.666919, 1.657251, -0.009668,
89.173936, 1.668530, 1.661279, -0.007251,
89.184366, 1.662891, 1.640332, -0.022559,
89.194717, 1.670142, 1.665308, -0.004834,
89.205142, 1.666113, 1.658057, -0.008057,
89.215473, 1.666919, 1.654834, -0.012085,
89.225810, 1.665308, 1.662085, -0.003223,
89.236248, 1.662891, 1.661279, -0.001611,
89.246704, 1.668530, 1.640332, -0.028198,
89.257144, 1.670142, 1.658862, -0.011279,
89.267477, 1.662085, 1.665308, 0.003223,
89.277592, 1.666919, 1.654028, -0.012891,
89.288025, 1.665308, 1.658057, -0.007251,
89.298473, 1.669336, 1.648389, -0.020947,
89.308930, 1.669336, 1.672559, 0.003223,
89.319039, 1.670142, 1.689478, 0.019336,
89.329147, 1.669336, 1.657251, -0.012085,
89.339720, 1.670142, 1.665308, -0.004834,
89.350032, 1.668530, 1.677393, 0.008862,
89.360242, 1.662085, 1.662085, 0.000000,
89.370276, 1.666919, 1.662891, -0.004028,
89.380581, 1.669336, 1.662085, -0.007251,
89.390936, 1.664502, 1.657251, -0.007251,
89.401358, 1.666919, 1.662085, -0.004834,
89.411808, 1.668530, 1.656445, -0.012085,
89.422139, 1.669336, 1.674170, 0.004834,
89.432356, 1.666919, 1.670947, 0.004028,
89.442595, 1.669336, 1.654028, -0.015308,
89.452920, 1.668530, 1.665308, -0.003223,
89.463359, 1.665308, 1.658057, -0.007251,
89.473707, 1.666113, 1.656445, -0.009668,
89.484152, 1.666919, 1.673364, 0.006445,
89.494245, 1.670142, 1.670142, 0.000000,
89.504364, 1.669336, 1.660474, -0.008862,
89.514808, 1.662085, 1.658862, -0.003223,
89.525142, 1.666919, 1.658057, -0.008862,
89.535477, 1.669336, 1.670142, 0.000806,
89.545593, 1.662891, 1.650806, -0.012085,
89.556016, 1.668530, 1.668530, 0.000000,
89.566034, 1.668530, 1.653223, -0.015308,
89.576358, 1.668530, 1.665308, -0.003223,
89.586838, 1.666113, 1.665308, -0.000806,
89.597249, 1.669336, 1.660474, -0.008862,
89.607702, 1.670142, 1.649194, -0.020947,
89.618028, 1.670142, 1.677393, 0.007251,
89.628149, 1.666919, 1.658057, -0.008862,
89.638707, 1.665308, 1.662891, -0.002417,
89.649037, 1.664502, 1.662085, -0.002417,
89.659475, 1.666113, 1.670142, 0.004028,
89.669658, 1.668530, 1.656445, -0.012085,
89.679931, 1.668530, 1.666919, -0.001611,
89.690369, 1.670142, 1.665308, -0.004834,
89.700810, 1.664502, 1.670142, 0.005640,
89.711034, 1.673364, 1.662891, -0.010474,
89.721357, 1.668530, 1.670142, 0.001611,
89.731551, 1.670142, 1.668530, -0.001611,
89.741930, 1.668530, 1.661279, -0.007251,
89.752253, 1.668530, 1.689478, 0.020947,
89.762478, 1.669336, 1.662891, -0.006445,
89.772812, 1.668530, 1.654028, -0.014502,
89.783273, 1.664502, 1.652417, -0.012085,
89.793596, 1.665308, 1.656445, -0.008862,
89.804036, 1.670142, 1.661279, -0.008862,
89.814479, 1.670142, 1.670142, 0.000000,
89.824567, 1.670142, 1.661279, -0.008862,
89.835034, 1.662891, 1.674976, 0.012085,
89.845243, 1.670947, 1.679810, 0.008862,
89.855359, 1.669336, 1.656445, -0.012891,
89.865714, 1.665308, 1.670142, 0.004834,
89.875802, 1.668530, 1.640332, -0.028198,
89.886255, 1.662891, 1.668530, 0.005640,
89.896361, 1.666113, 1.662085, -0.004028,
89.906782, 1.670142, 1.669336, -0.000806,
89.917048, 1.668530, 1.661279, -0.007251,
89.927373, 1.666113, 1.660474, -0.005640,
89.937928, 1.670142, 1.676587, 0.006445,
89.948032, 1.662891, 1.670947, 0.008057,
89.958248, 1.668530, 1.649194, -0.019336,
89.968645, 1.674976, 1.666919, -0.008057,
89.978938, 1.669336, 1.673364, 0.004028,
89.989142, 1.666919, 1.661279, -0.005640,
89.999590, 1.670142, 1.661279, -0.008862,
90.010033, 1.670142, 1.670142, 0.000000,
90.020037, 1.669336, 1.679810, 0.010474,
90.030142, 1.669336, 1.654834, -0.014502,
90.040593, 1.670142, 1.660474, -0.009668,
90.050924, 1.666113, 1.631470, -0.034644,
90.061362, 1.662891, 1.658862, -0.004028,
90.071712, 1.669336, 1.666919, -0.002417,
90.082142, 1.668530, 1.683838, 0.015308,
90.092245, 1.668530, 1.662085, -0.006445,
90.102600, 1.670142, 1.644360, -0.025781,
90.113047, 1.670142, 1.666113, -0.004028,
90.123373, 1.669336, 1.656445, -0.012891,
90.133815, 1.666919, 1.664502, -0.002417,
90.144247, 1.665308, 1.662085, -0.003223,
90.154579, 1.670142, 1.669336, -0.000806,
90.164939, 1.665308, 1.664502, -0.000806,
90.175255, 1.668530, 1.658057, -0.010474,
90.185706, 1.672559, 1.665308, -0.007251,
90.196037, 1.669336, 1.656445, -0.012891,
90.206476, 1.669336, 1.654028, -0.015308,
90.216823, 1.668530, 1.676587, 0.008057,
90.226931, 1.666113, 1.670947, 0.004834,
90.237129, 1.665308, 1.674976, 0.009668,
90.247233, 1.662085, 1.664502, 0.002417,
90.257469, 1.668530, 1.656445, -0.012085,
90.267865, 1.669336, 1.666113, -0.003223,
90.278147, 1.670142, 1.674976, 0.004834,
90.288362, 1.662085, 1.662085, 0.000000,
90.298482, 1.666919, 1.652417, -0.014502,
90.308944, 1.670142, 1.654028, -0.016113,
90.319245, 1.662891, 1.662085, -0.000806,
90.329595, 1.661279, 1.664502, 0.003223,
90.339927, 1.664502, 1.668530, 0.004028,
90.350039, 1.668530, 1.673364, 0.004834,
90.360257, 1.669336, 1.666919, -0.002417,
90.370685, 1.666113, 1.666919, 0.000806,
90.380896, 1.664502, 1.664502, 0.000000,
90.390942, 1.670142, 1.650000, -0.020142,
90.401365, 1.666919, 1.673364, 0.006445,
90.411581, 1.668530, 1.672559, 0.004028,
90.421717, 1.670142, 1.653223, -0.016919,
90.432142, 1.666919, 1.669336, 0.002417,
90.442277, 1.664502, 1.650000, -0.014502,
90.452580, 1.669336, 1.674976, 0.005640,
90.462810, 1.662085, 1.654834, -0.007251,
90.473150, 1.669336, 1.654028, -0.015308,
90.483575, 1.665308, 1.683838, 0.018530,
90.493713, 1.670142, 1.658057, -0.012085,
90.504182, 1.670142, 1.650806, -0.019336,
90.514600, 1.664502, 1.656445, -0.008057,
90.524931, 1.670142, 1.658862, -0.011279,
90.535361, 1.668530, 1.678198, 0.009668,
90.545480, 1.670142, 1.662891, -0.007251,
90.555909, 1.666919, 1.658862, -0.008057,
90.566261, 1.670142, 1.670142, 0.000000,
90.576369, 1.670142, 1.654028, -0.016113,
90.586822, 1.668530, 1.664502, -0.004028,
90.597259, 1.668530, 1.666113, -0.002417,
90.607709, 1.668530, 1.669336, 0.000806,
90.617816, 1.670142, 1.691089, 0.020947,
90.627938, 1.666113, 1.662085, -0.004028,
90.638477, 1.662891, 1.674170, 0.011279,
90.648580, 1.669336, 1.673364, 0.004028,
90.658805, 1.665308, 1.657251, -0.008057,
90.669174, 1.668530, 1.669336, 0.000806,
90.679256, 1.669336, 1.674976, 0.005640,
90.689484, 1.670142, 1.657251, -0.012891,
90.699944, 1.668530, 1.670142, 0.001611,
90.710154, 1.668530, 1.662085, -0.006445,
90.720481, 1.670142, 1.668530, -0.001611,
90.730860, 1.666919, 1.664502, -0.002417,
90.741257, 1.668530, 1.669336, 0.000806,
90.751362, 1.664502, 1.670947, 0.006445,
90.761479, 1.664502, 1.654834, -0.009668,
90.771821, 1.669336, 1.666919, -0.002417,
90.782222, 1.670142, 1.662085, -0.008057,
90.792489, 1.670947, 1.657251, -0.013696,
90.802934, 1.664502, 1.664502, 0.000000,
90.813028, 1.669336, 1.658862, -0.010474,
90.823368, 1.670142, 1.662085, -0.008057,
90.833819, 1.670142, 1.664502, -0.005640,
90.844251, 1.666919, 1.662891, -0.004028,
90.854608, 1.670142, 1.677393, 0.007251,
90.864715, 1.670142, 1.653223, -0.016919,
90.875147, 1.668530, 1.662085, -0.006445,
90.885578, 1.670947, 1.662891, -0.008057,
90.895954, 1.664502, 1.666919, 0.002417,
90.906240, 1.669336, 1.660474, -0.008862,
90.916594, 1.673364, 1.687060, 0.013696,
90.926714, 1.666919, 1.654834, -0.012085,
90.937242, 1.666919, 1.669336, 0.002417,
90.947368, 1.670142, 1.662085, -0.008057,
90.957820, 1.668530, 1.668530, 0.000000,
90.967972, 1.665308, 1.670142, 0.004834,
90.978043, 1.669336, 1.661279, -0.008057,
90.988474, 1.668530, 1.656445, -0.012085,
90.998929, 1.666113, 1.662085, -0.004028,
91.009369, 1.670142, 1.662085, -0.008057,
91.019716, 1.670142, 1.641943, -0.028198,
91.030049, 1.662891, 1.654834, -0.008057,
91.040485, 1.670142, 1.661279, -0.008862,
91.050821, 1.662891, 1.678198, 0.015308,
91.061034, 1.669336, 1.656445, -0.012891,
91.071373, 1.666113, 1.670142, 0.004028,
91.081560, 1.666113, 1.653223, -0.012891,
91.091931, 1.669336, 1.652417, -0.016919,
91.102366, 1.670142, 1.654834, -0.015308,
91.112814, 1.669336, 1.662085, -0.007251,
91.123148, 1.662085, 1.661279, -0.000806,
91.133578, 1.670142, 1.662891, -0.007251,
91.144027, 1.666113, 1.657251, -0.008862,
91.154372, 1.669336, 1.650000, -0.019336,
91.164803, 1.668530, 1.673364, 0.004834,
91.174932, 1.668530, 1.672559, 0.004028,
91.185145, 1.668530, 1.665308, -0.003223,
91.195448, 1.662891, 1.674170, 0.011279,
91.205666, 1.668530, 1.661279, -0.007251,
91.215933, 1.666919, 1.658862, -0.008057,
91.226264, 1.669336, 1.672559, 0.003223,
91.236477, 1.669336, 1.676587, 0.007251,
91.246600, 1.669336, 1.668530, -0.000806,
91.257010, 1.670947, 1.658862, -0.012085,
91.267320, 1.662085, 1.658057, -0.004028,
91.277596, 1.670142, 1.640332, -0.029810,
91.288033, 1.666919, 1.678198, 0.011279,
91.298244, 1.665308, 1.660474, -0.004834,
91.308712, 1.670142, 1.654028, -0.016113,
91.319040, 1.666113, 1.648389, -0.017725,
91.329368, 1.662085, 1.636304, -0.025781,
91.339929, 1.669336, 1.664502, -0.004834,
91.350248, 1.662891, 1.666919, 0.004028,
91.360486, 1.669336, 1.660474, -0.008862,
91.370842, 1.664502, 1.660474, -0.004028,
91.381241, 1.669336, 1.654834, -0.014502,
91.391605, 1.670947, 1.654028, -0.016919,
91.402052, 1.666919, 1.683838, 0.016919,
91.412251, 1.664502, 1.658057, -0.006445,
91.422553, 1.666919, 1.654834, -0.012085,
91.432930, 1.661279, 1.662085, 0.000806,
91.443055, 1.666919, 1.665308, -0.001611,
91.453379, 1.670947, 1.661279, -0.009668,
91.463830, 1.665308, 1.657251, -0.008057,
91.474261, 1.670142, 1.664502, -0.005640,
91.484714, 1.668530, 1.666919, -0.001611,
91.495043, 1.666113, 1.664502, -0.001611,
91.505482, 1.664502, 1.661279, -0.003223,
91.515834, 1.666113, 1.657251, -0.008862,
91.526161, 1.662085, 1.662891, 0.000806,
91.536377, 1.670142, 1.674170, 0.004028,
91.546493, 1.661279, 1.677393, 0.016113,
91.556708, 1.668530, 1.654028, -0.014502,
91.567041, 1.666113, 1.676587, 0.010474,
91.577156, 1.666919, 1.658057, -0.008862,
91.587572, 1.662891, 1.664502, 0.001611,
91.597901, 1.665308, 1.658862, -0.006445,
91.608359, 1.670142, 1.652417, -0.017725,
91.618712, 1.670142, 1.674976, 0.004834,
91.628805, 1.665308, 1.661279, -0.004028,
91.639304, 1.662085, 1.645972, -0.016113,
91.649598, 1.672559, 1.666919, -0.005640,
91.660048, 1.669336, 1.662085, -0.007251,
91.670428, 1.666919, 1.677393, 0.010474,
91.680486, 1.664502, 1.668530, 0.004028,
91.690601, 1.668530, 1.640332, -0.028198,
91.701038, 1.668530, 1.674170, 0.005640,
91.711249, 1.670142, 1.674170, 0.004028,
91.719370, 1.666113, 1.669336, 0.003223,
91.729493, 1.665308, 1.661279, -0.004028,
91.739933, 1.668530, 1.644360, -0.024170,
91.750284, 1.662891, 1.658862, -0.004028,
91.760710, 1.665308, 1.636304, -0.029004,
91.771072, 1.670947, 1.661279, -0.009668,
91.781491, 1.670142, 1.665308, -0.004834,
91.791828, 1.666919, 1.662891, -0.004028,
91.802260, 1.662891, 1.668530, 0.005640,
91.812486, 1.670947, 1.654028, -0.016919,
91.822820, 1.670142, 1.650000, -0.020142,
91.833263, 1.666919, 1.662085, -0.004834,
91.843717, 1.662085, 1.664502, 0.002417,
91.853822, 1.668530, 1.664502, -0.004028,
91.864257, 1.670142, 1.662891, -0.007251,
91.874603, 1.668530, 1.669336, 0.000806,
91.884815, 1.669336, 1.674976, 0.005640,
91.894937, 1.666113, 1.660474, -0.005640,
91.905371, 1.669336, 1.666113, -0.003223,
91.915715, 1.670947, 1.661279, -0.009668,
91.926036, 1.670142, 1.657251, -0.012891,
91.936385, 1.668530, 1.666113, -0.002417,
91.946721, 1.664502, 1.654834, -0.009668,
91.957155, 1.664502, 1.658057, -0.006445,
91.967491, 1.668530, 1.674170, 0.005640,
91.977593, 1.661279, 1.664502, 0.003223,
91.987723, 1.668530, 1.662891, -0.005640,
91.998145, 1.670947, 1.669336, -0.001611,
92.008578, 1.662891, 1.665308, 0.002417,
92.018717, 1.669336, 1.666113, -0.003223,
92.029036, 1.662085, 1.660474, -0.001611,
92.039602, 1.668530, 1.656445, -0.012085,
92.049944, 1.669336, 1.665308, -0.004028,
92.060371, 1.669336, 1.645166, -0.024170,
92.070728, 1.668530, 1.664502, -0.004028,
92.081137, 1.668530, 1.674976, 0.006445,
92.091209, 1.666113, 1.666919, 0.000806,
92.101379, 1.664502, 1.666919, 0.002417,
92.111599, 1.668530, 1.649194, -0.019336,
92.121945, 1.670142, 1.654834, -0.015308,
92.132372, 1.670947, 1.660474, -0.010474,
92.142850, 1.670142, 1.658862, -0.011279,
92.153155, 1.669336, 1.670947, 0.001611,
92.163267, 1.669336, 1.666919, -0.002417,
92.173598, 1.668530, 1.652417, -0.016113,
92.184037, 1.664502, 1.670947, 0.006445,
92.194047, 1.662085, 1.662891, 0.000806,
92.204223, 1.662891, 1.662085, -0.000806,
92.214613, 1.664502, 1.660474, -0.004028,
92.224938, 1.669336, 1.650000, -0.019336,
92.235374, 1.666919, 1.636304, -0.030615,
92.245737, 1.670142, 1.672559, 0.002417,
92.255906, 1.669336, 1.660474, -0.008862,
92.266154, 1.670947, 1.658057, -0.012891,
92.276497, 1.668530, 1.666919, -0.001611,
92.286933, 1.666919, 1.670947, 0.004028,
92.297144, 1.666113, 1.652417, -0.013696,
92.307612, 1.665308, 1.664502, -0.000806,
92.317939, 1.669336, 1.672559, 0.003223,
92.328041, 1.666113, 1.650806, -0.015308,
92.338606, 1.662891, 1.676587, 0.013696,
92.348717, 1.666919, 1.662085, -0.004834,
92.359154, 1.670142, 1.658057, -0.012085,
92.369529, 1.670142, 1.674170, 0.004028,
92.379601, 1.665308, 1.670142, 0.004834,
92.389727, 1.669336, 1.674976, 0.005640,
92.399935, 1.669336, 1.658862, -0.010474,
92.410368, 1.670142, 1.668530, -0.001611,
92.420712, 1.668530, 1.644360, -0.024170,
92.431129, 1.669336, 1.662085, -0.007251,
92.441495, 1.669336, 1.662085, -0.007251,
92.451822, 1.661279, 1.668530, 0.007251,
92.462045, 1.668530, 1.678198, 0.009668,
92.472240, 1.665308, 1.668530, 0.003223,
92.482386, 1.666919, 1.660474, -0.006445,
92.492723, 1.670142, 1.647583, -0.022559,
92.503162, 1.666919, 1.669336, 0.002417,
92.513380, 1.670947, 1.670142, -0.000806,
92.523724, 1.670142, 1.650806, -0.019336,
92.534162, 1.673364, 1.664502, -0.008862,
92.544605, 1.666919, 1.686255, 0.019336,
92.554718, 1.670142, 1.652417, -0.017725,
92.565156, 1.669336, 1.669336, 0.000000,
92.575246, 1.668530, 1.666919, -0.001611,
92.585607, 1.666919, 1.670142, 0.003223,
92.595723, 1.664502, 1.648389, -0.016113,
92.606251, 1.666113, 1.661279, -0.004834,
92.616599, 1.661279, 1.673364, 0.012085,
92.626715, 1.670142, 1.666919, -0.003223,
92.637157, 1.668530, 1.673364, 0.004834,
92.647263, 1.665308, 1.660474, -0.004834,
92.657722, 1.668530, 1.653223, -0.015308,
92.668111, 1.669336, 1.664502, -0.004834,
92.678383, 1.668530, 1.670142, 0.001611,
92.688603, 1.670142, 1.664502, -0.005640,
92.699045, 1.666113, 1.648389, -0.017725,
92.709492, 1.669336, 1.656445, -0.012891,
92.719836, 1.668530, 1.644360, -0.024170,
92.730166, 1.658057, 1.657251, -0.000806,
92.740607, 1.664502, 1.658057, -0.006445,
92.750943, 1.670142, 1.664502, -0.005640,
92.761362, 1.669336, 1.645166, -0.024170,
92.771690, 1.668530, 1.666919, -0.001611,
92.782018, 1.669336, 1.681421, 0.012085,
92.792038, 1.669336, 1.666919, -0.002417,
92.802492, 1.666919, 1.676587, 0.009668,
92.812723, 1.669336, 1.669336, 0.000000,
92.822827, 1.664502, 1.654028, -0.010474,
92.833256, 1.669336, 1.662085, -0.007251,
92.843720, 1.669336, 1.648389, -0.020947,
92.854036, 1.665308, 1.666919, 0.001611,
92.864177, 1.666113, 1.664502, -0.001611,
92.874490, 1.668530, 1.662085, -0.006445,
92.884923, 1.670142, 1.664502, -0.005640,
92.895159, 1.662891, 1.670142, 0.007251,
92.905311, 1.666919, 1.664502, -0.002417,
92.915719, 1.658862, 1.670142, 0.011279,
92.925827, 1.668530, 1.641138, -0.027393,
92.936264, 1.670142, 1.673364, 0.003223,
92.946408, 1.672559, 1.691895, 0.019336,
92.956556, 1.669336, 1.662085, -0.007251,
92.966832, 1.670947, 1.670142, -0.000806,
92.977151, 1.668530, 1.666919, -0.001611,
92.987720, 1.665308, 1.672559, 0.007251,
92.997948, 1.669336, 1.674976, 0.005640,
93.008150, 1.665308, 1.662085, -0.003223,
