time, Vca,
27.269907, 1.645972,
27.275323, 1.648389,
27.280741, 1.649194,
27.286167, 1.652417,
27.291682, 1.645972,
27.297155, 1.648389,
27.302616, 1.645972,
27.308053, 1.660474,
27.313563, 1.657251,
27.319005, 1.654834,
27.324559, 1.658057,
27.330002, 1.658862,
27.335451, 1.653223,
27.340945, 1.650000,
27.346395, 1.656445,
27.351845, 1.654028,
27.357279, 1.654834,
27.362755, 1.656445,
27.368235, 1.654834,
27.373694, 1.654834,
27.379134, 1.656445,
27.384575, 1.656445,
27.390067, 1.654834,
27.395521, 1.654834,
27.400927, 1.654834,
27.406359, 1.652417,
27.411841, 1.657251,
27.417385, 1.656445,
27.422870, 1.654028,
27.428339, 1.654834,
27.433323, 1.652417,
27.438851, 1.654028,
27.444295, 1.650806,
27.449754, 1.653223,
27.455165, 1.654028,
27.460630, 1.653223,
27.466180, 1.654028,
27.471716, 1.654834,
27.477163, 1.649194,
27.482626, 1.654834,
27.488063, 1.652417,
27.493619, 1.654834,
27.499058, 1.654834,
27.504511, 1.654834,
27.509925, 1.647583,
27.515474, 1.654834,
27.520971, 1.653223,
27.526420, 1.650806,
27.531803, 1.650000,
27.537165, 1.654028,
27.542681, 1.654834,
27.548116, 1.654834,
27.553568, 1.649194,
27.559031, 1.650806,
27.564554, 1.654028,
27.570087, 1.650000,
27.575555, 1.654028,
27.580983, 1.654028,
27.586414, 1.650000,
27.591942, 1.649194,
27.597398, 1.653223,
27.602859, 1.650806,
27.608274, 1.649194,
27.613798, 1.650000,
27.619223, 1.650000,
27.624710, 1.656445,
27.630143, 1.641138,
27.635599, 1.640332,
27.641139, 1.643555,
27.646609, 1.641138,
27.652070, 1.643555,
27.657536, 1.644360,
27.662951, 1.639526,
27.668422, 1.645166,
27.673924, 1.645166,
27.679386, 1.645166,
27.684820, 1.643555,
27.690331, 1.645166,
27.695780, 1.647583,
27.701195, 1.645166,
27.706627, 1.648389,
27.712074, 1.645166,
27.717621, 1.645972,
27.723168, 1.644360,
27.728628, 1.647583,
27.734058, 1.641943,
27.739597, 1.643555,
27.745032, 1.647583,
27.750499, 1.645166,
27.755948, 1.644360,
27.761389, 1.645972,
27.766895, 1.645166,
27.772421, 1.643555,
27.777884, 1.647583,
27.783323, 1.647583,
27.788802, 1.647583,
27.794268, 1.645166,
27.799707, 1.643555,
27.805162, 1.648389,
27.810605, 1.648389,
27.816167, 1.647583,
27.821730, 1.641138,
27.827192, 1.649194,
27.832639, 1.643555,
27.838097, 1.645972,
27.843596, 1.645972,
27.849097, 1.647583,
27.854550, 1.641943,
27.860004, 1.648389,
27.865537, 1.643555,
27.871066, 1.643555,
27.876549, 1.649194,
27.881927, 1.648389,
27.887303, 1.648389,
27.892848, 1.644360,
27.898274, 1.648389,
27.903715, 1.648389,
27.909138, 1.647583,
27.914657, 1.644360,
27.920195, 1.643555,
27.925643, 1.649194,
27.931058, 1.645972,
27.936433, 1.645972,
27.941960, 1.647583,
27.947398, 1.654834,
27.952898, 1.657251,
27.958307, 1.657251,
27.963770, 1.656445,
27.969159, 1.658862,
27.974640, 1.654834,
27.980090, 1.654834,
27.985540, 1.652417,
27.991045, 1.649194,
27.996502, 1.653223,
28.001933, 1.657251,
28.007369, 1.657251,
28.012817, 1.658862,
28.018272, 1.656445,
28.023819, 1.654834,
28.029251, 1.653223,
28.034663, 1.650806,
28.040197, 1.654834,
28.045637, 1.654834,
28.051161, 1.654028,
28.056615, 1.657251,
28.062063, 1.656445,
28.067608, 1.654834,
28.073163, 1.649194,
28.078610, 1.654834,
28.084080, 1.650806,
28.089598, 1.650000,
28.095036, 1.652417,
28.100473, 1.654834,
28.105898, 1.650806,
28.111324, 1.650000,
28.116846, 1.654028,
28.122391, 1.650000,
28.127818, 1.649194,
28.133251, 1.653223,
28.138760, 1.654028,
28.144190, 1.654028,
28.149703, 1.654834,
28.155115, 1.652417,
28.160508, 1.654028,
28.165953, 1.652417,
28.171501, 1.650806,
28.176938, 1.650000,
28.182323, 1.654028,
28.187697, 1.654028,
28.193273, 1.653223,
28.198722, 1.647583,
28.204168, 1.649194,
28.209635, 1.653223,
28.215200, 1.654028,
28.220742, 1.650806,
28.226185, 1.650000,
28.231571, 1.654028,
28.236983, 1.654834,
28.242492, 1.650000,
28.247927, 1.650806,
28.253323, 1.653223,
28.258757, 1.650000,
28.264273, 1.654028,
28.269813, 1.643555,
28.274856, 1.645972,
28.280318, 1.644360,
28.285707, 1.644360,
28.291192, 1.643555,
28.296557, 1.641943,
28.301920, 1.645166,
28.307270, 1.644360,
28.312641, 1.644360,
28.317712, 1.644360,
28.323261, 1.641943,
28.328695, 1.645972,
28.334061, 1.639526,
28.339499, 1.645166,
28.344936, 1.645972,
28.350423, 1.645166,
28.355877, 1.643555,
28.361318, 1.647583,
28.366827, 1.643555,
28.371319, 1.645972,
28.376764, 1.645166,
28.382045, 1.644360,
28.387550, 1.645972,
28.393074, 1.645972,
28.398495, 1.647583,
28.403929, 1.645972,
28.409328, 1.641943,
28.414876, 1.647583,
28.420420, 1.647583,
28.425849, 1.649194,
28.431199, 1.649194,
28.436605, 1.645166,
28.442114, 1.644360,
28.447594, 1.647583,
28.452666, 1.644360,
28.458144, 1.643555,
28.463694, 1.645166,
28.469138, 1.645166,
28.474612, 1.645166,
28.480071, 1.645972,
28.485514, 1.645972,
28.491030, 1.648389,
28.496474, 1.647583,
28.501906, 1.645972,
28.507331, 1.645166,
28.512772, 1.641138,
28.518196, 1.647583,
28.523731, 1.645166,
28.529171, 1.643555,
28.534560, 1.647583,
28.540041, 1.647583,
28.545500, 1.647583,
28.550926, 1.643555,
28.556378, 1.647583,
28.561846, 1.648389,
28.567393, 1.649194,
28.572934, 1.645972,
28.578396, 1.647583,
28.583813, 1.648389,
28.589285, 1.654834,
28.594722, 1.660474,
28.600144, 1.653223,
28.605606, 1.654834,
28.611038, 1.654028,
28.616550, 1.653223,
28.622090, 1.658057,
28.627502, 1.656445,
28.632869, 1.654834,
28.638267, 1.657251,
28.643716, 1.657251,
28.649198, 1.658862,
28.654647, 1.654834,
28.660141, 1.654028,
28.665686, 1.656445,
28.671253, 1.654028,
28.676710, 1.654834,
28.682121, 1.654834,
28.687562, 1.654834,
28.693109, 1.654028,
28.698519, 1.654834,
28.703891, 1.654834,
28.709268, 1.656445,
28.714737, 1.653223,
28.720235, 1.653223,
28.725728, 1.654834,
28.731096, 1.654834,
28.736499, 1.654834,
28.742036, 1.653223,
28.747475, 1.654834,
28.752931, 1.652417,
28.758323, 1.650000,
28.763834, 1.652417,
28.769272, 1.652417,
28.774732, 1.654834,
28.780171, 1.653223,
28.785613, 1.650806,
28.791194, 1.654028,
28.796640, 1.653223,
28.802072, 1.647583,
28.807554, 1.654834,
28.812962, 1.650806,
28.818424, 1.652417,
28.823936, 1.654834,
28.829388, 1.650806,
28.834853, 1.654028,
28.840398, 1.654028,
28.845835, 1.650806,
28.851281, 1.654834,
28.856741, 1.652417,
28.862177, 1.648389,
28.867672, 1.650000,
28.873254, 1.650806,
28.878695, 1.652417,
28.884169, 1.654028,
28.889678, 1.649194,
28.895116, 1.654028,
28.900559, 1.650000,
28.905962, 1.653223,
28.911397, 1.654834,
28.916895, 1.650806,
28.922434, 1.647583,
28.927904, 1.641138,
28.933396, 1.641138,
28.938933, 1.644360,
28.944289, 1.643555,
28.949713, 1.639526,
28.955056, 1.645972,
28.960423, 1.643555,
28.965855, 1.641138,
28.971425, 1.644360,
28.976860, 1.645166,
28.980853, 1.641138,
28.986280, 1.647583,
28.991851, 1.641138,
28.997283, 1.645166,
29.002753, 1.645166,
29.008176, 1.643555,
29.013702, 1.645166,
29.019061, 1.640332,
29.024506, 1.645972,
29.029859, 1.647583,
29.035254, 1.645972,
29.040730, 1.643555,
29.046143, 1.645166,
29.051618, 1.641138,
29.057072, 1.649194,
29.062498, 1.645972,
29.068060, 1.641138,
29.073637, 1.645972,
29.079048, 1.645972,
29.084425, 1.649194,
29.089880, 1.645972,
29.095265, 1.645972,
29.100645, 1.644360,
29.106051, 1.645166,
29.111436, 1.648389,
29.116935, 1.648389,
29.122480, 1.645972,
29.127903, 1.648389,
29.133400, 1.645166,
29.138890, 1.644360,
29.144324, 1.643555,
29.149775, 1.647583,
29.155206, 1.647583,
29.160637, 1.650000,
29.166172, 1.644360,
29.171721, 1.647583,
29.177166, 1.647583,
29.182593, 1.648389,
29.188045, 1.647583,
29.193614, 1.645972,
29.199077, 1.645166,
29.204525, 1.647583,
29.209929, 1.647583,
29.215426, 1.647583,
29.220929, 1.647583,
29.226387, 1.648389,
29.231757, 1.658862,
29.237144, 1.650000,
29.242666, 1.657251,
29.248117, 1.657251,
29.253615, 1.657251,
29.259076, 1.654028,
29.264642, 1.654834,
29.270198, 1.653223,
29.275629, 1.657251,
29.281001, 1.654028,
29.286419, 1.657251,
29.291934, 1.652417,
29.297334, 1.657251,
29.302756, 1.654834,
29.308173, 1.652417,
29.313696, 1.656445,
29.319123, 1.654834,
29.324632, 1.654028,
29.330084, 1.653223,
29.335509, 1.656445,
29.341002, 1.653223,
29.346429, 1.654028,
29.351905, 1.657251,
29.357331, 1.654028,
29.362739, 1.654028,
29.368224, 1.654028,
29.373744, 1.653223,
29.379188, 1.654834,
29.384643, 1.649194,
29.390200, 1.653223,
29.395653, 1.649194,
29.401074, 1.654028,
29.406513, 1.649194,
29.411931, 1.652417,
29.417427, 1.654834,
29.422945, 1.654834,
29.428390, 1.649194,
29.433760, 1.649194,
29.439216, 1.652417,
29.444651, 1.654834,
29.450113, 1.652417,
29.455592, 1.648389,
29.461063, 1.648389,
29.466584, 1.654028,
29.472172, 1.647583,
29.477633, 1.656445,
29.483067, 1.652417,
29.488569, 1.654028,
29.494015, 1.654028,
29.499475, 1.654028,
29.504927, 1.653223,
29.510333, 1.654834,
29.515853, 1.654028,
29.521408, 1.653223,
29.526851, 1.654834,
29.532236, 1.650000,
29.537632, 1.649194,
29.543149, 1.654028,
29.548669, 1.643555,
29.554116, 1.645166,
29.559609, 1.637915,
29.565146, 1.640332,
29.570695, 1.640332,
29.576117, 1.644360,
29.581508, 1.643555,
29.586890, 1.645166,
29.592504, 1.645972,
29.597928, 1.641138,
29.603299, 1.645166,
29.608651, 1.641943,
29.614153, 1.641943,
29.619774, 1.641138,
29.625202, 1.643555,
29.630651, 1.645972,
29.636079, 1.647583,
29.641645, 1.641138,
29.647078, 1.641943,
29.652518, 1.647583,
29.657977, 1.645972,
29.663476, 1.645972,
29.668908, 1.645972,
29.674371, 1.647583,
29.679800, 1.643555,
29.685204, 1.650000,
29.690732, 1.649194,
29.696071, 1.645166,
29.701514, 1.645166,
29.706939, 1.645166,
29.712339, 1.649194,
29.717864, 1.647583,
29.723436, 1.644360,
29.728868, 1.643555,
29.734294, 1.645972,
29.739795, 1.643555,
29.745203, 1.645972,
29.750672, 1.641943,
29.756105, 1.647583,
29.761557, 1.644360,
29.767078, 1.648389,
29.772643, 1.647583,
29.778098, 1.647583,
29.783533, 1.647583,
29.789076, 1.652417,
29.793722, 1.645972,
29.798242, 1.645972,
29.803938, 1.645972,
29.809373, 1.647583,
29.814863, 1.645166,
29.820400, 1.645972,
29.825830, 1.645972,
29.831206, 1.647583,
29.836617, 1.643555,
29.842166, 1.648389,
29.847624, 1.647583,
29.853193, 1.645166,
29.858647, 1.647583,
29.864207, 1.648389,
29.869680, 1.658862,
29.875117, 1.660474,
29.880565, 1.658057,
29.885974, 1.658057,
29.891481, 1.658862,
29.896924, 1.656445,
29.902371, 1.658057,
29.907826, 1.656445,
29.913254, 1.654834,
29.918734, 1.650000,
29.924257, 1.656445,
29.929690, 1.654834,
29.935048, 1.654028,
29.940646, 1.654834,
29.946075, 1.648389,
29.951592, 1.653223,
29.957058, 1.650000,
29.962475, 1.654834,
29.967961, 1.657251,
29.973507, 1.654834,
29.978947, 1.654834,
29.984428, 1.654028,
29.990013, 1.654028,
29.995456, 1.657251,
30.000891, 1.654834,
30.006325, 1.654028,
30.011736, 1.654028,
30.017254, 1.650806,
30.022785, 1.650806,
30.028208, 1.650806,
30.033644, 1.650806,
30.039176, 1.654834,
30.044622, 1.654834,
30.050110, 1.650000,
30.055592, 1.650000,
30.061042, 1.650806,
30.066594, 1.653223,
30.072175, 1.654834,
30.077625, 1.653223,
30.080784, 1.649194,
30.083853, 1.650806,
30.086673, 1.653223,
30.092210, 1.654834,
30.097650, 1.654028,
30.103079, 1.654834,
30.108546, 1.650000,
30.114041, 1.648389,
30.119577, 1.654028,
30.125033, 1.650806,
30.130434, 1.654834,
30.135848, 1.647583,
30.141333, 1.650806,
30.146757, 1.653223,
30.152230, 1.650806,
30.157678, 1.654834,
30.163121, 1.650000,
30.168613, 1.652417,
30.174161, 1.650806,
30.179377, 1.654028,
30.184880, 1.650000,
30.190443, 1.643555,
30.195903, 1.641138,
30.201333, 1.640332,
30.206749, 1.645166,
30.212175, 1.641138,
30.217684, 1.640332,
30.223216, 1.643555,
30.228671, 1.645166,
30.234114, 1.645972,
30.239655, 1.645166,
30.245085, 1.644360,
30.250651, 1.645166,
30.256077, 1.641138,
30.261514, 1.644360,
30.267039, 1.644360,
30.272616, 1.645166,
30.278062, 1.645972,
30.283484, 1.645972,
30.288989, 1.644360,
30.294446, 1.645166,
30.299905, 1.645166,
30.305337, 1.645166,
30.310760, 1.649194,
30.316295, 1.648389,
30.321773, 1.647583,
30.327195, 1.641943,
30.332622, 1.647583,
30.338068, 1.647583,
30.343567, 1.647583,
30.349039, 1.644360,
30.354479, 1.647583,
30.359922, 1.647583,
30.365429, 1.645166,
30.370960, 1.647583,
30.376404, 1.647583,
30.381862, 1.641943,
30.387278, 1.645166,
30.392837, 1.647583,
30.398041, 1.647583,
30.403494, 1.645166,
30.408910, 1.647583,
30.414440, 1.648389,
30.419945, 1.648389,
30.425402, 1.641943,
30.430840, 1.647583,
30.436264, 1.645166,
30.441790, 1.647583,
30.447258, 1.648389,
30.452759, 1.647583,
30.458200, 1.648389,
30.463708, 1.645166,
30.469130, 1.645166,
30.474616, 1.647583,
30.480076, 1.647583,
30.485513, 1.647583,
30.490998, 1.645166,
30.496437, 1.647583,
30.501881, 1.648389,
30.507297, 1.657251,
30.512732, 1.653223,
30.518232, 1.658862,
30.523731, 1.652417,
30.529173, 1.658057,
30.534619, 1.654028,
30.537615, 1.657251,
30.543122, 1.654834,
30.548632, 1.656445,
30.554080, 1.654834,
30.559532, 1.656445,
30.565056, 1.656445,
30.570617, 1.654834,
30.576106, 1.650806,
30.581558, 1.657251,
30.586962, 1.650000,
30.592490, 1.650000,
30.597861, 1.653223,
30.603213, 1.654028,
30.608570, 1.653223,
30.614019, 1.654834,
30.619638, 1.650806,
30.625098, 1.654834,
30.630560, 1.656445,
30.635968, 1.654028,
30.641511, 1.650000,
30.646944, 1.648389,
30.652401, 1.654834,
30.657837, 1.654028,
30.663251, 1.654834,
30.668693, 1.654834,
30.674257, 1.654028,
30.679694, 1.654028,
30.685119, 1.652417,
30.690671, 1.650806,
30.696125, 1.654028,
30.701613, 1.653223,
30.707063, 1.654028,
30.712497, 1.650000,
30.718041, 1.650000,
30.723555, 1.650806,
30.728946, 1.650000,
30.734371, 1.652417,
30.739885, 1.653223,
30.745306, 1.654834,
30.750749, 1.653223,
30.756182, 1.650806,
30.761623, 1.654028,
30.767170, 1.652417,
30.772742, 1.654028,
30.778184, 1.650000,
30.783639, 1.653223,
30.789185, 1.652417,
30.794627, 1.654028,
30.800076, 1.654028,
30.805510, 1.654028,
30.810929, 1.653223,
30.816434, 1.654028,
30.821946, 1.650000,
30.827405, 1.644360,
30.832775, 1.654028,
30.838152, 1.648389,
30.843624, 1.643555,
30.849074, 1.639526,
30.854437, 1.640332,
30.859832, 1.640332,
30.865288, 1.644360,
30.870834, 1.643555,
30.876277, 1.640332,
30.881723, 1.643555,
30.887128, 1.643555,
30.892708, 1.643555,
30.898126, 1.641943,
30.903622, 1.645166,
30.909069, 1.643555,
30.914594, 1.645166,
30.920091, 1.640332,
30.925498, 1.640332,
30.930862, 1.647583,
30.936242, 1.644360,
30.941730, 1.643555,
30.947178, 1.641943,
30.952662, 1.647583,
30.958112, 1.643555,
30.963650, 1.647583,
30.969112, 1.648389,
30.974627, 1.645972,
30.980082, 1.643555,
30.985516, 1.647583,
30.991038, 1.647583,
30.996481, 1.647583,
31.001912, 1.647583,
31.007336, 1.644360,
31.012746, 1.645972,
31.018220, 1.645972,
31.023743, 1.647583,
31.029184, 1.647583,
31.034650, 1.641138,
31.040199, 1.645972,
31.045591, 1.641943,
31.051011, 1.645166,
31.056408, 1.645166,
31.061794, 1.645166,
31.067278, 1.645166,
31.072850, 1.644360,
31.078286, 1.648389,
31.083702, 1.645166,
31.089210, 1.641138,
31.094657, 1.647583,
31.100173, 1.645972,
31.105644, 1.645972,
31.111080, 1.643555,
31.116621, 1.645166,
31.122184, 1.647583,
31.127625, 1.647583,
31.133003, 1.648389,
31.138508, 1.647583,
31.143938, 1.647583,
31.149427, 1.658862,
31.154868, 1.657251,
31.160292, 1.653223,
31.165806, 1.658057,
31.171326, 1.654834,
31.176713, 1.658862,
31.182075, 1.654834,
31.187433, 1.654834,
31.192931, 1.654028,
31.198406, 1.650806,
31.203855, 1.654834,
31.209285, 1.658862,
31.214804, 1.656445,
31.220296, 1.656445,
31.225735, 1.654834,
31.231204, 1.650000,
31.236591, 1.657251,
31.242079, 1.656445,
31.247495, 1.654834,
31.252899, 1.656445,
31.258287, 1.656445,
31.263735, 1.654028,
31.269154, 1.650000,
31.274625, 1.654028,
31.280061, 1.654834,
31.285482, 1.652417,
31.290987, 1.649194,
31.296442, 1.656445,
31.301876, 1.653223,
31.307297, 1.650806,
31.312736, 1.653223,
31.318213, 1.654028,
31.323712, 1.649194,
31.329116, 1.649194,
31.334523, 1.650806,
31.339969, 1.648389,
31.345406, 1.654028,
31.350865, 1.652417,
31.356308, 1.654834,
31.361779, 1.653223,
31.367271, 1.652417,
31.372838, 1.654028,
31.378297, 1.653223,
31.383727, 1.650806,
31.389217, 1.650806,
31.394658, 1.653223,
31.400082, 1.654028,
31.405565, 1.652417,
31.410570, 1.654028,
31.416076, 1.653223,
31.421623, 1.652417,
31.427083, 1.653223,
31.432524, 1.654834,
31.437958, 1.650000,
31.443413, 1.650806,
31.448883, 1.649194,
31.454321, 1.649194,
31.459746, 1.654028,
31.465260, 1.652417,
31.470834, 1.643555,
31.476251, 1.645166,
31.481696, 1.640332,
31.487122, 1.641138,
31.492724, 1.640332,
31.498131, 1.644360,
31.503597, 1.644360,
31.509072, 1.644360,
31.514587, 1.640332,
31.520129, 1.641943,
31.525592, 1.645166,
31.530960, 1.643555,
31.536303, 1.645972,
31.541787, 1.644360,
31.547211, 1.647583,
31.552682, 1.643555,
31.558187, 1.644360,
31.563711, 1.650000,
31.569119, 1.645972,
31.574631, 1.645166,
31.580083, 1.645972,
31.585521, 1.645166,
31.591023, 1.647583,
31.596483, 1.643555,
31.601916, 1.648389,
31.607343, 1.648389,
31.612761, 1.644360,
31.618219, 1.645972,
31.623868, 1.647583,
31.629295, 1.649194,
31.634732, 1.648389,
31.640266, 1.645972,
31.645708, 1.647583,
31.651189, 1.645166,
31.656644, 1.645972,
31.662084, 1.645166,
31.667645, 1.647583,
31.673208, 1.647583,
31.678666, 1.645972,
31.684047, 1.647583,
31.689579, 1.645166,
31.695028, 1.647583,
31.700440, 1.645166,
31.705423, 1.647583,
31.710829, 1.645972,
31.716319, 1.644360,
31.721809, 1.645166,
31.727245, 1.645972,
31.732674, 1.648389,
31.738131, 1.647583,
31.743600, 1.644360,
31.749090, 1.645972,
31.754547, 1.648389,
31.759997, 1.648389,
31.765550, 1.645166,
31.771082, 1.649194,
31.776546, 1.648389,
31.781952, 1.645972,
31.787390, 1.658862,
31.792918, 1.658057,
31.798388, 1.656445,
31.803832, 1.656445,
31.809261, 1.658057,
31.814786, 1.654834,
31.820301, 1.656445,
31.825736, 1.654834,
31.831132, 1.656445,
31.836600, 1.656445,
31.842108, 1.654834,
31.847595, 1.653223,
31.853078, 1.657251,
31.858514, 1.654028,
31.864006, 1.656445,
31.869543, 1.650806,
31.874995, 1.658057,
31.880438, 1.654028,
31.885880, 1.654834,
31.891420, 1.654834,
31.896848, 1.654834,
31.902279, 1.652417,
31.907718, 1.654834,
31.913059, 1.657251,
31.918608, 1.654834,
31.924109, 1.653223,
31.929546, 1.654028,
31.934958, 1.653223,
31.940487, 1.654028,
31.945930, 1.654834,
31.951440, 1.649194,
31.956881, 1.654028,
31.962292, 1.653223,
31.967786, 1.654834,
31.973300, 1.650000,
31.978734, 1.654834,
31.984080, 1.653223,
31.989526, 1.650000,
31.994946, 1.654834,
32.000363, 1.647583,
32.005781, 1.649194,
32.011215, 1.653223,
32.016769, 1.652417,
32.022288, 1.650000,
32.027723, 1.649194,
32.033074, 1.650806,
32.038536, 1.652417,
32.043961, 1.654834,
32.049438, 1.650000,
32.054901, 1.654834,
32.060344, 1.647583,
32.065863, 1.653223,
32.071409, 1.654028,
32.076838, 1.653223,
32.082231, 1.650000,
32.087624, 1.653223,
32.093183, 1.650000,
32.098626, 1.650806,
32.104083, 1.654834,
32.109526, 1.640332,
32.115070, 1.640332,
32.120597, 1.640332,
32.126051, 1.645166,
32.131440, 1.643555,
32.136805, 1.641138,
32.142291, 1.641943,
32.147759, 1.644360,
32.153194, 1.643555,
32.158661, 1.643555,
32.164189, 1.645972,
32.169725, 1.641943,
32.175193, 1.647583,
32.180657, 1.644360,
32.186092, 1.640332,
32.191634, 1.641943,
32.197074, 1.645166,
32.202501, 1.645972,
32.207900, 1.645166,
32.213425, 1.647583,
32.218870, 1.645166,
32.224326, 1.643555,
32.229739, 1.645166,
32.235159, 1.645972,
32.240718, 1.645972,
32.246134, 1.643555,
32.251636, 1.647583,
32.257085, 1.643555,
32.262500, 1.641943,
32.267989, 1.645166,
32.273517, 1.648389,
32.278977, 1.644360,
32.284324, 1.647583,
32.289819, 1.644360,
32.295194, 1.645972,
32.300614, 1.644360,
32.306019, 1.645972,
32.311449, 1.647583,
32.316946, 1.644360,
32.322442, 1.645166,
32.327879, 1.647583,
32.333300, 1.647583,
32.338814, 1.647583,
32.344270, 1.648389,
32.349722, 1.647583,
32.355161, 1.641943,
32.360602, 1.648389,
32.366126, 1.641138,
32.371732, 1.645972,
32.377188, 1.643555,
32.382651, 1.643555,
32.388080, 1.643555,
32.393617, 1.647583,
32.399035, 1.645166,
32.404491, 1.645972,
32.409938, 1.647583,
32.415444, 1.645972,
32.420900, 1.647583,
32.426282, 1.644360,
32.431654, 1.660474,
32.437075, 1.657251,
32.442623, 1.658862,
32.448062, 1.654834,
32.453524, 1.656445,
32.458957, 1.654834,
32.464475, 1.657251,
32.470030, 1.654834,
32.475516, 1.657251,
32.480943, 1.654028,
32.486360, 1.654834,
32.491874, 1.652417,
32.497257, 1.654834,
32.502658, 1.658057,
32.508068, 1.650806,
32.513533, 1.652417,
32.518949, 1.650000,
32.524413, 1.650000,
32.529839, 1.654028,
32.535273, 1.652417,
32.540787, 1.657251,
32.546226, 1.653223,
32.551713, 1.654834,
32.557159, 1.654834,
32.562624, 1.654834,
32.568140, 1.654834,
32.573713, 1.654834,
32.579160, 1.653223,
32.584594, 1.653223,
32.590105, 1.652417,
32.595548, 1.654028,
32.600961, 1.654028,
32.606439, 1.654834,
32.611858, 1.647583,
32.617408, 1.650000,
32.622968, 1.654834,
32.628340, 1.652417,
32.633727, 1.654834,
32.639214, 1.650806,
32.644663, 1.650806,
32.650120, 1.653223,
32.655580, 1.654834,
32.661004, 1.650806,
32.666528, 1.649194,
32.672082, 1.652417,
32.677528, 1.654834,
32.682943, 1.653223,
32.688438, 1.654834,
32.693652, 1.654834,
32.699090, 1.654028,
32.704550, 1.656445,
32.709955, 1.654834,
32.715486, 1.654028,
32.720997, 1.650806,
32.726439, 1.650000,
32.731782, 1.652417,
32.737194, 1.657251,
32.742698, 1.654028,
32.748137, 1.649194,
32.753595, 1.650000,
32.759056, 1.653223,
32.764572, 1.640332,
32.770136, 1.644360,
32.775625, 1.641138,
32.781022, 1.645972,
32.786416, 1.643555,
32.791918, 1.643555,
32.797337, 1.641138,
32.802792, 1.644360,
32.808214, 1.643555,
32.813698, 1.648389,
32.819133, 1.645972,
32.824632, 1.640332,
32.830058, 1.645166,
32.835539, 1.641943,
32.841112, 1.645166,
32.846636, 1.645972,
32.852087, 1.647583,
32.857526, 1.645972,
32.862949, 1.645972,
32.868442, 1.648389,
32.873952, 1.647583,
32.879437, 1.647583,
32.884871, 1.647583,
32.890433, 1.643555,
32.895780, 1.647583,
32.901180, 1.643555,
32.906562, 1.641138,
32.911970, 1.644360,
32.917474, 1.650000,
32.923012, 1.648389,
32.928456, 1.647583,
32.933874, 1.647583,
32.939365, 1.645972,
32.944791, 1.645972,
32.950228, 1.644360,
32.955665, 1.647583,
32.961097, 1.643555,
32.966640, 1.645166,
32.972216, 1.643555,
32.977665, 1.645166,
32.983069, 1.645166,
32.988545, 1.645972,
32.993952, 1.645972,
32.999422, 1.640332,
33.004844, 1.645972,
33.010220, 1.647583,
33.015634, 1.643555,
33.021276, 1.648389,
33.026703, 1.647583,
33.032133, 1.648389,
33.037633, 1.645972,
33.043194, 1.648389,
33.048671, 1.647583,
33.054112, 1.648389,
33.059498, 1.644360,
33.065129, 1.641138,
33.070698, 1.658057,
33.076130, 1.654028,
33.081602, 1.657251,
33.087034, 1.658057,
33.092548, 1.658862,
33.097962, 1.654834,
33.103421, 1.656445,
33.108844, 1.654028,
33.114374, 1.650806,
33.119891, 1.653223,
33.125304, 1.654834,
33.130759, 1.654834,
33.136128, 1.650806,
33.141651, 1.658057,
33.147017, 1.654028,
33.152514, 1.650000,
33.157887, 1.656445,
33.163261, 1.650000,
33.168723, 1.654834,
33.174272, 1.654834,
33.179715, 1.652417,
33.185130, 1.649194,
33.190698, 1.654834,
33.196188, 1.653223,
33.201655, 1.654834,
33.207093, 1.650000,
33.212529, 1.652417,
33.218059, 1.654834,
33.223606, 1.654028,
33.229058, 1.658862,
33.234506, 1.654028,
33.240032, 1.654834,
33.245500, 1.654834,
33.250957, 1.653223,
33.256388, 1.649194,
33.261869, 1.654028,
33.267423, 1.653223,
33.272946, 1.650806,
33.278416, 1.654028,
33.283852, 1.654028,
33.289391, 1.653223,
33.294832, 1.654834,
33.300272, 1.653223,
33.305722, 1.652417,
33.311162, 1.650000,
33.316664, 1.654834,
33.322214, 1.654028,
33.327670, 1.654834,
33.333077, 1.654834,
33.338527, 1.654834,
33.343959, 1.654028,
33.349460, 1.652417,
33.354910, 1.653223,
33.360345, 1.649194,
33.365876, 1.649194,
33.371445, 1.654028,
33.376920, 1.652417,
33.382387, 1.649194,
33.387855, 1.647583,
33.393293, 1.645166,
33.398715, 1.643555,
33.404161, 1.643555,
33.409603, 1.645166,
33.415111, 1.643555,
33.420667, 1.640332,
33.426141, 1.644360,
33.431515, 1.645972,
33.436907, 1.645166,
33.442446, 1.647583,
33.447877, 1.643555,
33.453304, 1.644360,
33.458764, 1.645972,
33.464251, 1.645166,
33.469788, 1.641943,
33.475225, 1.647583,
33.480661, 1.644360,
33.486091, 1.643555,
33.491641, 1.645166,
33.497065, 1.641943,
33.502527, 1.645166,
33.507960, 1.647583,
33.513497, 1.645972,
33.518903, 1.645972,
33.524412, 1.649194,
33.529845, 1.647583,
33.535280, 1.643555,
33.540763, 1.647583,
33.546198, 1.650000,
33.551676, 1.645166,
33.557066, 1.645972,
33.562606, 1.644360,
33.568164, 1.645166,
33.573736, 1.645166,
33.579195, 1.645972,
33.584638, 1.645166,
33.590215, 1.647583,
33.595656, 1.648389,
33.601026, 1.645972,
33.606436, 1.649194,
33.611811, 1.645166,
33.617303, 1.645166,
