time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
132.960653, 1.661279, 1.587158, -0.074121,   1.658057, 1.645972, -0.012085,   1.670947, 0.037866,
132.985325, 1.661279, 1.587158, -0.074121,   1.658862, 1.658862, 0.000000,   1.668530, 0.037866,
133.009764, 1.661279, 1.587158, -0.074121,   1.643555, 1.650806, 0.007251,   1.662085, 0.025781,
133.034093, 1.661279, 1.587158, -0.074121,   1.643555, 1.662085, 0.018530,   1.661279, 0.027393,
133.058522, 1.661279, 1.587158, -0.074121,   1.645972, 1.652417, 0.006445,   1.660474, 0.024976,
133.082878, 1.661279, 1.587158, -0.074121,   1.647583, 1.625830, -0.021753,   1.664502, 0.027393,
133.107435, 1.661279, 1.587158, -0.074121,   1.647583, 1.649194, 0.001611,   1.662085, 0.025781,
133.131765, 1.661279, 1.587158, -0.074121,   1.649194, 1.641138, -0.008057,   1.666919, 0.024976,
133.156421, 1.661279, 1.587158, -0.074121,   1.645972, 1.633081, -0.012891,   1.665308, 0.027393,
133.181111, 1.661279, 1.587158, -0.074121,   1.650000, 1.658057, 0.008057,   1.662891, 0.025781,
133.205541, 1.661279, 1.587158, -0.074121,   1.650806, 1.650000, -0.000806,   1.660474, 0.022559,
133.230092, 1.661279, 1.587158, -0.074121,   1.654834, 1.648389, -0.006445,   1.665308, 0.028198,
133.254760, 1.661279, 1.587158, -0.074121,   1.648389, 1.645166, -0.003223,   1.662085, 0.021753,
133.279323, 1.661279, 1.587158, -0.074121,   1.650000, 1.620996, -0.029004,   1.661279, 0.025781,
133.303984, 1.661279, 1.587158, -0.074121,   1.649194, 1.650806, 0.001611,   1.662891, 0.026587,
133.328328, 1.661279, 1.587158, -0.074121,   1.658862, 1.650806, -0.008057,   1.673364, 0.033838,
133.353096, 1.661279, 1.587158, -0.074121,   1.657251, 1.661279, 0.004028,   1.669336, 0.037866,
133.377545, 1.661279, 1.587158, -0.074121,   1.662085, 1.645972, -0.016113,   1.672559, 0.033838,
133.402098, 1.661279, 1.587158, -0.074121,   1.658862, 1.649194, -0.009668,   1.670142, 0.035449,
133.426771, 1.661279, 1.587158, -0.074121,   1.662085, 1.650806, -0.011279,   1.670142, 0.037866,
133.451436, 1.661279, 1.587158, -0.074121,   1.658862, 1.644360, -0.014502,   1.674976, 0.034644,
133.476090, 1.661279, 1.587158, -0.074121,   1.656445, 1.649194, -0.007251,   1.673364, 0.037866,
133.500653, 1.661279, 1.587158, -0.074121,   1.654834, 1.645972, -0.008862,   1.665308, 0.032227,
133.525204, 1.661279, 1.587158, -0.074121,   1.656445, 1.666919, 0.010474,   1.668530, 0.036255,
133.549661, 1.661279, 1.587158, -0.074121,   1.657251, 1.652417, -0.004834,   1.672559, 0.034644,
133.574323, 1.661279, 1.587158, -0.074121,   1.656445, 1.647583, -0.008862,   1.670142, 0.037866,
133.598881, 1.661279, 1.587158, -0.074121,   1.654834, 1.648389, -0.006445,   1.670142, 0.037866,
133.623545, 1.661279, 1.587158, -0.074121,   1.656445, 1.662085, 0.005640,   1.669336, 0.038672,
133.647982, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.661279, 0.030615,
133.672619, 1.661279, 1.587158, -0.074121,   1.648389, 1.641943, -0.006445,   1.668530, 0.021753,
133.697277, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.665308, 0.028198,
133.721771, 1.661279, 1.587158, -0.074121,   1.644360, 1.661279, 0.016919,   1.664502, 0.023364,
133.746222, 1.661279, 1.587158, -0.074121,   1.649194, 1.637915, -0.011279,   1.664502, 0.026587,
133.770833, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.660474, 0.027393,
133.795427, 1.661279, 1.587158, -0.074121,   1.644360, 1.637109, -0.007251,   1.664502, 0.021753,
133.820094, 1.661279, 1.587158, -0.074121,   1.648389, 1.644360, -0.004028,   1.661279, 0.024976,
133.844771, 1.661279, 1.587158, -0.074121,   1.650000, 1.643555, -0.006445,   1.661279, 0.026587,
133.869323, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.665308, 0.024976,
133.893865, 1.661279, 1.587158, -0.074121,   1.648389, 1.608105, -0.040283,   1.666113, 0.028198,
133.918550, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.664502, 0.027393,
133.943222, 1.661279, 1.587158, -0.074121,   1.647583, 1.639526, -0.008057,   1.666113, 0.021753,
133.967763, 1.661279, 1.587158, -0.074121,   1.662085, 1.653223, -0.008862,   1.670947, 0.036255,
133.992430, 1.661279, 1.587158, -0.074121,   1.657251, 1.643555, -0.013696,   1.670947, 0.033838,
134.017100, 1.661279, 1.587158, -0.074121,   1.660474, 1.658862, -0.001611,   1.672559, 0.036255,
134.041754, 1.661279, 1.587158, -0.074121,   1.658862, 1.648389, -0.010474,   1.670142, 0.037866,
134.066323, 1.661279, 1.587158, -0.074121,   1.658862, 1.662891, 0.004028,   1.670947, 0.037866,
134.090773, 1.661279, 1.587158, -0.074121,   1.654834, 1.664502, 0.009668,   1.670142, 0.035449,
134.115220, 1.661279, 1.587158, -0.074121,   1.654028, 1.676587, 0.022559,   1.670142, 0.037866,
134.139650, 1.661279, 1.587158, -0.074121,   1.656445, 1.652417, -0.004028,   1.674170, 0.035449,
134.164256, 1.661279, 1.587158, -0.074121,   1.656445, 1.652417, -0.004028,   1.670142, 0.035449,
134.188879, 1.661279, 1.587158, -0.074121,   1.657251, 1.633887, -0.023364,   1.669336, 0.037866,
134.213546, 1.661279, 1.587158, -0.074121,   1.657251, 1.649194, -0.008057,   1.665308, 0.035449,
134.238093, 1.661279, 1.587158, -0.074121,   1.660474, 1.654834, -0.005640,   1.666113, 0.034644,
134.262664, 1.661279, 1.587158, -0.074121,   1.660474, 1.644360, -0.016113,   1.674170, 0.035449,
134.287326, 1.661279, 1.587158, -0.074121,   1.648389, 1.635498, -0.012891,   1.665308, 0.026587,
134.311982, 1.661279, 1.587158, -0.074121,   1.644360, 1.629858, -0.014502,   1.664502, 0.028198,
134.336545, 1.661279, 1.587158, -0.074121,   1.644360, 1.662085, 0.017725,   1.662891, 0.027393,
134.360993, 1.661279, 1.587158, -0.074121,   1.647583, 1.645972, -0.001611,   1.666113, 0.022559,
134.385652, 1.661279, 1.587158, -0.074121,   1.649194, 1.645972, -0.003223,   1.661279, 0.025781,
134.410325, 1.661279, 1.587158, -0.074121,   1.645166, 1.647583, 0.002417,   1.664502, 0.025781,
134.434640, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.664502, 0.026587,
134.459325, 1.661279, 1.587158, -0.074121,   1.648389, 1.641138, -0.007251,   1.664502, 0.024976,
134.483861, 1.661279, 1.587158, -0.074121,   1.654834, 1.647583, -0.007251,   1.670142, 0.032227,
134.508531, 1.661279, 1.587158, -0.074121,   1.647583, 1.637915, -0.009668,   1.666113, 0.026587,
134.532994, 1.661279, 1.587158, -0.074121,   1.649194, 1.639526, -0.009668,   1.665308, 0.025781,
134.557551, 1.661279, 1.587158, -0.074121,   1.650806, 1.640332, -0.010474,   1.664502, 0.023364,
134.581990, 1.661279, 1.587158, -0.074121,   1.648389, 1.653223, 0.004834,   1.665308, 0.027393,
134.606324, 1.661279, 1.587158, -0.074121,   1.662085, 1.653223, -0.008862,   1.666113, 0.039478,
134.630768, 1.661279, 1.587158, -0.074121,   1.660474, 1.641943, -0.018530,   1.670142, 0.033838,
134.655436, 1.661279, 1.587158, -0.074121,   1.660474, 1.658057, -0.002417,   1.670142, 0.037866,
134.679994, 1.661279, 1.587158, -0.074121,   1.658057, 1.643555, -0.014502,   1.672559, 0.037866,
134.704646, 1.661279, 1.587158, -0.074121,   1.654834, 1.631470, -0.023364,   1.672559, 0.033838,
134.729224, 1.661279, 1.587158, -0.074121,   1.656445, 1.640332, -0.016113,   1.670142, 0.037866,
134.753895, 1.661279, 1.587158, -0.074121,   1.656445, 1.653223, -0.003223,   1.673364, 0.034644,
134.778514, 1.661279, 1.587158, -0.074121,   1.658862, 1.633081, -0.025781,   1.673364, 0.036255,
134.803101, 1.661279, 1.587158, -0.074121,   1.660474, 1.654028, -0.006445,   1.670947, 0.037866,
134.827654, 1.661279, 1.587158, -0.074121,   1.657251, 1.658862, 0.001611,   1.672559, 0.035449,
134.852105, 1.661279, 1.587158, -0.074121,   1.654834, 1.640332, -0.014502,   1.666113, 0.037866,
134.876669, 1.661279, 1.587158, -0.074121,   1.657251, 1.633887, -0.023364,   1.669336, 0.037866,
134.901225, 1.661279, 1.587158, -0.074121,   1.660474, 1.652417, -0.008057,   1.672559, 0.037866,
134.925867, 1.661279, 1.587158, -0.074121,   1.644360, 1.640332, -0.004028,   1.664502, 0.024976,
134.950591, 1.661279, 1.587158, -0.074121,   1.645166, 1.650806, 0.005640,   1.664502, 0.024976,
134.974959, 1.661279, 1.587158, -0.074121,   1.641943, 1.649194, 0.007251,   1.668530, 0.023364,
134.999331, 1.661279, 1.587158, -0.074121,   1.647583, 1.649194, 0.001611,   1.662891, 0.025781,
135.023879, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.662085, 0.026587,
135.048550, 1.661279, 1.587158, -0.074121,   1.650000, 1.650806, 0.000806,   1.668530, 0.023364,
135.072901, 1.661279, 1.587158, -0.074121,   1.650000, 1.654834, 0.004834,   1.662085, 0.024976,
135.097215, 1.661279, 1.587158, -0.074121,   1.650000, 1.645166, -0.004834,   1.665308, 0.022559,
135.121867, 1.661279, 1.587158, -0.074121,   1.647583, 1.654834, 0.007251,   1.662085, 0.024976,
135.146358, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.664502, 0.022559,
135.170915, 1.661279, 1.587158, -0.074121,   1.649194, 1.657251, 0.008057,   1.662891, 0.025781,
135.195231, 1.661279, 1.587158, -0.074121,   1.648389, 1.645972, -0.002417,   1.662085, 0.024976,
135.219874, 1.661279, 1.587158, -0.074121,   1.648389, 1.641943, -0.006445,   1.662891, 0.026587,
135.244546, 1.661279, 1.587158, -0.074121,   1.662085, 1.641943, -0.020142,   1.666919, 0.037866,
135.269103, 1.661279, 1.587158, -0.074121,   1.664502, 1.640332, -0.024170,   1.668530, 0.035449,
135.293658, 1.661279, 1.587158, -0.074121,   1.656445, 1.636304, -0.020142,   1.668530, 0.037866,
135.318337, 1.661279, 1.587158, -0.074121,   1.660474, 1.670142, 0.009668,   1.670947, 0.037866,
135.342894, 1.661279, 1.587158, -0.074121,   1.658862, 1.650000, -0.008862,   1.670142, 0.039478,
135.367446, 1.661279, 1.587158, -0.074121,   1.658862, 1.648389, -0.010474,   1.666113, 0.036255,
135.391993, 1.661279, 1.587158, -0.074121,   1.658057, 1.649194, -0.008862,   1.669336, 0.035449,
135.416778, 1.661279, 1.587158, -0.074121,   1.654834, 1.625830, -0.029004,   1.670142, 0.037866,
135.441444, 1.661279, 1.587158, -0.074121,   1.657251, 1.645972, -0.011279,   1.670947, 0.037866,
135.465985, 1.661279, 1.587158, -0.074121,   1.656445, 1.654028, -0.002417,   1.670142, 0.035449,
135.490660, 1.661279, 1.587158, -0.074121,   1.658057, 1.653223, -0.004834,   1.669336, 0.034644,
135.515330, 1.661279, 1.587158, -0.074121,   1.652417, 1.647583, -0.004834,   1.673364, 0.037866,
135.540000, 1.661279, 1.587158, -0.074121,   1.654834, 1.656445, 0.001611,   1.665308, 0.037866,
135.564334, 1.661279, 1.587158, -0.074121,   1.657251, 1.652417, -0.004834,   1.669336, 0.035449,
135.588982, 1.661279, 1.587158, -0.074121,   1.640332, 1.650000, 0.009668,   1.664502, 0.026587,
135.613548, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.668530, 0.024976,
135.637867, 1.661279, 1.587158, -0.074121,   1.643555, 1.652417, 0.008862,   1.664502, 0.027393,
135.662337, 1.661279, 1.587158, -0.074121,   1.648389, 1.640332, -0.008057,   1.662891, 0.027393,
135.686990, 1.661279, 1.587158, -0.074121,   1.645166, 1.643555, -0.001611,   1.661279, 0.022559,
135.709559, 1.661279, 1.587158, -0.074121,   1.649194, 1.645972, -0.003223,   1.662891, 0.025781,
135.734104, 1.661279, 1.587158, -0.074121,   1.654028, 1.648389, -0.005640,   1.668530, 0.028198,
135.758757, 1.661279, 1.587158, -0.074121,   1.650000, 1.643555, -0.006445,   1.662085, 0.023364,
135.783435, 1.661279, 1.587158, -0.074121,   1.648389, 1.633887, -0.014502,   1.661279, 0.026587,
135.808005, 1.661279, 1.587158, -0.074121,   1.653223, 1.647583, -0.005640,   1.664502, 0.021753,
135.832440, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.665308, 0.022559,
135.856773, 1.661279, 1.587158, -0.074121,   1.650000, 1.641943, -0.008057,   1.666919, 0.023364,
135.881446, 1.661279, 1.587158, -0.074121,   1.662085, 1.654028, -0.008057,   1.674976, 0.037866,
135.906109, 1.661279, 1.587158, -0.074121,   1.661279, 1.648389, -0.012891,   1.670142, 0.037866,
135.930663, 1.661279, 1.587158, -0.074121,   1.661279, 1.650806, -0.010474,   1.666919, 0.037866,
135.955331, 1.661279, 1.587158, -0.074121,   1.658862, 1.654834, -0.004028,   1.670142, 0.037866,
135.979993, 1.661279, 1.587158, -0.074121,   1.658862, 1.662085, 0.003223,   1.670947, 0.037866,
136.004453, 1.661279, 1.587158, -0.074121,   1.658057, 1.650806, -0.007251,   1.672559, 0.034644,
136.028989, 1.661279, 1.587158, -0.074121,   1.657251, 1.639526, -0.017725,   1.669336, 0.035449,
136.053674, 1.661279, 1.587158, -0.074121,   1.658862, 1.679004, 0.020142,   1.670142, 0.037866,
136.078205, 1.661279, 1.587158, -0.074121,   1.654834, 1.623413, -0.031421,   1.666113, 0.031421,
136.102892, 1.661279, 1.587158, -0.074121,   1.654834, 1.648389, -0.006445,   1.664502, 0.037866,
136.127463, 1.661279, 1.587158, -0.074121,   1.652417, 1.653223, 0.000806,   1.669336, 0.035449,
136.151880, 1.661279, 1.587158, -0.074121,   1.661279, 1.668530, 0.007251,   1.669336, 0.037866,
136.176323, 1.661279, 1.587158, -0.074121,   1.653223, 1.647583, -0.005640,   1.674976, 0.037866,
136.200921, 1.661279, 1.587158, -0.074121,   1.644360, 1.641943, -0.002417,   1.662085, 0.025781,
136.225565, 1.661279, 1.587158, -0.074121,   1.645972, 1.647583, 0.001611,   1.666113, 0.026587,
136.249996, 1.661279, 1.587158, -0.074121,   1.644360, 1.660474, 0.016113,   1.666113, 0.025781,
136.274531, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.662891, 0.022559,
136.299105, 1.661279, 1.587158, -0.074121,   1.645166, 1.644360, -0.000806,   1.665308, 0.026587,
136.323777, 1.661279, 1.587158, -0.074121,   1.649194, 1.649194, 0.000000,   1.660474, 0.026587,
136.348347, 1.661279, 1.587158, -0.074121,   1.647583, 1.640332, -0.007251,   1.668530, 0.022559,
136.372927, 1.661279, 1.587158, -0.074121,   1.648389, 1.670947, 0.022559,   1.665308, 0.024976,
136.397232, 1.661279, 1.587158, -0.074121,   1.649194, 1.641138, -0.008057,   1.662891, 0.025781,
136.421872, 1.661279, 1.587158, -0.074121,   1.649194, 1.640332, -0.008862,   1.665308, 0.025781,
136.442348, 1.661279, 1.587158, -0.074121,   1.652417, 1.649194, -0.003223,   1.665308, 0.023364,
136.466884, 1.661279, 1.587158, -0.074121,   1.654028, 1.654028, 0.000000,   1.666919, 0.028198,
136.491221, 1.661279, 1.587158, -0.074121,   1.647583, 1.649194, 0.001611,   1.662891, 0.026587,
136.515662, 1.661279, 1.587158, -0.074121,   1.662085, 1.652417, -0.009668,   1.670142, 0.035449,
136.540339, 1.661279, 1.587158, -0.074121,   1.658057, 1.648389, -0.009668,   1.670142, 0.033838,
136.564882, 1.661279, 1.587158, -0.074121,   1.662085, 1.687060, 0.024976,   1.669336, 0.034644,
136.589347, 1.661279, 1.587158, -0.074121,   1.656445, 1.654834, -0.001611,   1.670947, 0.037866,
136.613982, 1.661279, 1.587158, -0.074121,   1.656445, 1.621802, -0.034644,   1.670142, 0.038672,
136.638558, 1.661279, 1.587158, -0.074121,   1.656445, 1.658057, 0.001611,   1.670142, 0.035449,
136.662876, 1.661279, 1.587158, -0.074121,   1.657251, 1.649194, -0.008057,   1.669336, 0.037866,
136.687559, 1.661279, 1.587158, -0.074121,   1.656445, 1.648389, -0.008057,   1.669336, 0.038672,
136.712223, 1.661279, 1.587158, -0.074121,   1.660474, 1.644360, -0.016113,   1.668530, 0.038672,
136.736872, 1.661279, 1.587158, -0.074121,   1.654028, 1.661279, 0.007251,   1.662891, 0.034644,
136.761336, 1.661279, 1.587158, -0.074121,   1.654834, 1.650000, -0.004834,   1.666919, 0.040283,
136.785964, 1.661279, 1.587158, -0.074121,   1.654028, 1.653223, -0.000806,   1.670142, 0.037866,
136.810661, 1.661279, 1.587158, -0.074121,   1.660474, 1.650000, -0.010474,   1.669336, 0.036255,
136.835217, 1.661279, 1.587158, -0.074121,   1.647583, 1.656445, 0.008862,   1.665308, 0.024976,
136.859664, 1.661279, 1.587158, -0.074121,   1.643555, 1.645166, 0.001611,   1.666113, 0.025781,
136.884105, 1.661279, 1.587158, -0.074121,   1.650806, 1.657251, 0.006445,   1.665308, 0.029810,
136.908544, 1.661279, 1.587158, -0.074121,   1.647583, 1.645972, -0.001611,   1.664502, 0.023364,
136.932991, 1.661279, 1.587158, -0.074121,   1.650000, 1.645166, -0.004834,   1.666113, 0.027393,
136.957571, 1.661279, 1.587158, -0.074121,   1.649194, 1.616968, -0.032227,   1.662891, 0.024976,
136.982018, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.666919, 0.025781,
137.006339, 1.661279, 1.587158, -0.074121,   1.644360, 1.641138, -0.003223,   1.662085, 0.025781,
137.030775, 1.661279, 1.587158, -0.074121,   1.647583, 1.639526, -0.008057,   1.665308, 0.021753,
137.055438, 1.661279, 1.587158, -0.074121,   1.645166, 1.648389, 0.003223,   1.661279, 0.023364,
137.079870, 1.661279, 1.587158, -0.074121,   1.650000, 1.644360, -0.005640,   1.665308, 0.022559,
137.104559, 1.661279, 1.587158, -0.074121,   1.652417, 1.658862, 0.006445,   1.661279, 0.022559,
137.128874, 1.661279, 1.587158, -0.074121,   1.645972, 1.643555, -0.002417,   1.662891, 0.026587,
137.153565, 1.661279, 1.587158, -0.074121,   1.665308, 1.662085, -0.003223,   1.668530, 0.034644,
137.178241, 1.661279, 1.587158, -0.074121,   1.662085, 1.650000, -0.012085,   1.666113, 0.035449,
137.202887, 1.661279, 1.587158, -0.074121,   1.664502, 1.660474, -0.004028,   1.669336, 0.036255,
137.227452, 1.661279, 1.587158, -0.074121,   1.662085, 1.652417, -0.009668,   1.670142, 0.037866,
137.252108, 1.661279, 1.587158, -0.074121,   1.658862, 1.643555, -0.015308,   1.670142, 0.035449,
137.276684, 1.661279, 1.587158, -0.074121,   1.658057, 1.639526, -0.018530,   1.669336, 0.037866,
137.301223, 1.661279, 1.587158, -0.074121,   1.658862, 1.662085, 0.003223,   1.670947, 0.037866,
137.325668, 1.661279, 1.587158, -0.074121,   1.658862, 1.640332, -0.018530,   1.670142, 0.039478,
137.350448, 1.661279, 1.587158, -0.074121,   1.654834, 1.666113, 0.011279,   1.666919, 0.039478,
137.374889, 1.661279, 1.587158, -0.074121,   1.661279, 1.645166, -0.016113,   1.670142, 0.038672,
137.399445, 1.661279, 1.587158, -0.074121,   1.654834, 1.647583, -0.007251,   1.670947, 0.036255,
137.424102, 1.661279, 1.587158, -0.074121,   1.654028, 1.637109, -0.016919,   1.669336, 0.037866,
137.448795, 1.661279, 1.587158, -0.074121,   1.656445, 1.647583, -0.008862,   1.674170, 0.037866,
137.473415, 1.661279, 1.587158, -0.074121,   1.649194, 1.633887, -0.015308,   1.666919, 0.027393,
137.498003, 1.661279, 1.587158, -0.074121,   1.647583, 1.650806, 0.003223,   1.664502, 0.027393,
137.522455, 1.661279, 1.587158, -0.074121,   1.648389, 1.645972, -0.002417,   1.662085, 0.025781,
137.547109, 1.661279, 1.587158, -0.074121,   1.647583, 1.662085, 0.014502,   1.664502, 0.027393,
137.571534, 1.661279, 1.587158, -0.074121,   1.649194, 1.657251, 0.008057,   1.665308, 0.028198,
137.595887, 1.661279, 1.587158, -0.074121,   1.647583, 1.653223, 0.005640,   1.662891, 0.026587,
137.620345, 1.661279, 1.587158, -0.074121,   1.647583, 1.654834, 0.007251,   1.665308, 0.027393,
137.644789, 1.661279, 1.587158, -0.074121,   1.650000, 1.637109, -0.012891,   1.666113, 0.025781,
137.669362, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.664502, 0.026587,
137.693664, 1.661279, 1.587158, -0.074121,   1.650806, 1.647583, -0.003223,   1.660474, 0.022559,
137.718053, 1.661279, 1.587158, -0.074121,   1.654834, 1.641943, -0.012891,   1.661279, 0.028198,
137.742786, 1.661279, 1.587158, -0.074121,   1.649194, 1.644360, -0.004834,   1.664502, 0.027393,
137.767367, 1.661279, 1.587158, -0.074121,   1.650000, 1.645166, -0.004834,   1.662085, 0.024976,
137.791904, 1.661279, 1.587158, -0.074121,   1.652417, 1.648389, -0.004028,   1.662891, 0.033838,
137.816553, 1.661279, 1.587158, -0.074121,   1.660474, 1.662085, 0.001611,   1.670142, 0.034644,
137.841007, 1.661279, 1.587158, -0.074121,   1.661279, 1.652417, -0.008862,   1.670947, 0.037866,
137.865559, 1.661279, 1.587158, -0.074121,   1.654834, 1.650806, -0.004028,   1.668530, 0.033838,
137.887789, 1.661279, 1.587158, -0.074121,   1.654028, 1.670947, 0.016919,   1.669336, 0.035449,
137.912234, 1.661279, 1.587158, -0.074121,   1.658862, 1.648389, -0.010474,   1.670142, 0.033838,
137.936776, 1.661279, 1.587158, -0.074121,   1.658862, 1.666919, 0.008057,   1.670142, 0.037866,
137.961228, 1.661279, 1.587158, -0.074121,   1.658862, 1.666113, 0.007251,   1.674976, 0.036255,
137.985684, 1.661279, 1.587158, -0.074121,   1.658862, 1.647583, -0.011279,   1.670142, 0.038672,
138.010340, 1.661279, 1.587158, -0.074121,   1.657251, 1.682227, 0.024976,   1.670142, 0.032227,
138.034721, 1.661279, 1.587158, -0.074121,   1.660474, 1.654834, -0.005640,   1.673364, 0.034644,
138.059350, 1.661279, 1.587158, -0.074121,   1.658057, 1.648389, -0.009668,   1.674170, 0.035449,
138.083983, 1.661279, 1.587158, -0.074121,   1.657251, 1.633081, -0.024170,   1.672559, 0.035449,
138.108777, 1.661279, 1.587158, -0.074121,   1.658057, 1.644360, -0.013696,   1.668530, 0.035449,
138.133318, 1.661279, 1.587158, -0.074121,   1.645166, 1.677393, 0.032227,   1.662891, 0.029810,
138.157682, 1.661279, 1.587158, -0.074121,   1.645166, 1.641943, -0.003223,   1.661279, 0.027393,
138.182237, 1.661279, 1.587158, -0.074121,   1.648389, 1.650000, 0.001611,   1.662085, 0.025781,
138.206561, 1.661279, 1.587158, -0.074121,   1.648389, 1.650000, 0.001611,   1.662085, 0.025781,
138.230784, 1.661279, 1.587158, -0.074121,   1.648389, 1.648389, 0.000000,   1.662891, 0.024976,
138.255233, 1.661279, 1.587158, -0.074121,   1.650806, 1.636304, -0.014502,   1.664502, 0.026587,
138.279814, 1.661279, 1.587158, -0.074121,   1.650806, 1.637915, -0.012891,   1.665308, 0.027393,
138.304454, 1.661279, 1.587158, -0.074121,   1.650000, 1.652417, 0.002417,   1.662085, 0.027393,
138.328782, 1.661279, 1.587158, -0.074121,   1.645972, 1.624219, -0.021753,   1.662085, 0.027393,
138.353574, 1.661279, 1.587158, -0.074121,   1.650000, 1.656445, 0.006445,   1.662085, 0.025781,
138.377997, 1.661279, 1.587158, -0.074121,   1.650000, 1.633887, -0.016113,   1.666919, 0.026587,
138.402681, 1.661279, 1.587158, -0.074121,   1.647583, 1.645166, -0.002417,   1.664502, 0.026587,
138.427242, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.666113, 0.025781,
138.451892, 1.661279, 1.587158, -0.074121,   1.662891, 1.654834, -0.008057,   1.668530, 0.034644,
138.476462, 1.661279, 1.587158, -0.074121,   1.658862, 1.620190, -0.038672,   1.670947, 0.034644,
138.501011, 1.661279, 1.587158, -0.074121,   1.658862, 1.650806, -0.008057,   1.669336, 0.034644,
138.525568, 1.661279, 1.587158, -0.074121,   1.662085, 1.633081, -0.029004,   1.668530, 0.035449,
138.550237, 1.661279, 1.587158, -0.074121,   1.658862, 1.654834, -0.004028,   1.670947, 0.038672,
138.574882, 1.661279, 1.587158, -0.074121,   1.654834, 1.662891, 0.008057,   1.666919, 0.037866,
138.599234, 1.661279, 1.587158, -0.074121,   1.661279, 1.648389, -0.012891,   1.678198, 0.037866,
138.624346, 1.661279, 1.587158, -0.074121,   1.657251, 1.647583, -0.009668,   1.669336, 0.035449,
138.649003, 1.661279, 1.587158, -0.074121,   1.657251, 1.662085, 0.004834,   1.670947, 0.037866,
138.673389, 1.661279, 1.587158, -0.074121,   1.656445, 1.653223, -0.003223,   1.669336, 0.037866,
138.698003, 1.661279, 1.587158, -0.074121,   1.656445, 1.645166, -0.011279,   1.673364, 0.036255,
138.722672, 1.661279, 1.587158, -0.074121,   1.657251, 1.670947, 0.013696,   1.672559, 0.037866,
138.747131, 1.661279, 1.587158, -0.074121,   1.657251, 1.650806, -0.006445,   1.670142, 0.037866,
138.771745, 1.661279, 1.587158, -0.074121,   1.645972, 1.653223, 0.007251,   1.662891, 0.022559,
138.796124, 1.661279, 1.587158, -0.074121,   1.647583, 1.643555, -0.004028,   1.658862, 0.022559,
138.820796, 1.661279, 1.587158, -0.074121,   1.644360, 1.649194, 0.004834,   1.665308, 0.026587,
138.845238, 1.661279, 1.587158, -0.074121,   1.647583, 1.653223, 0.005640,   1.665308, 0.027393,
138.869572, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.658862, 0.022559,
138.894125, 1.661279, 1.587158, -0.074121,   1.647583, 1.633887, -0.013696,   1.666919, 0.024976,
138.918795, 1.661279, 1.587158, -0.074121,   1.643555, 1.629053, -0.014502,   1.658862, 0.028198,
138.943456, 1.661279, 1.587158, -0.074121,   1.648389, 1.658057, 0.009668,   1.664502, 0.026587,
138.967787, 1.661279, 1.587158, -0.074121,   1.652417, 1.643555, -0.008862,   1.669336, 0.028198,
138.992451, 1.661279, 1.587158, -0.074121,   1.644360, 1.645972, 0.001611,   1.662891, 0.025781,
139.017006, 1.661279, 1.587158, -0.074121,   1.653223, 1.612939, -0.040283,   1.658862, 0.024976,
139.041670, 1.661279, 1.587158, -0.074121,   1.647583, 1.633081, -0.014502,   1.665308, 0.026587,
139.066233, 1.661279, 1.587158, -0.074121,   1.648389, 1.645166, -0.003223,   1.669336, 0.025781,
139.091003, 1.661279, 1.587158, -0.074121,   1.665308, 1.657251, -0.008057,   1.670142, 0.034644,
139.115673, 1.661279, 1.587158, -0.074121,   1.660474, 1.641943, -0.018530,   1.670142, 0.035449,
139.140359, 1.661279, 1.587158, -0.074121,   1.654834, 1.658057, 0.003223,   1.670142, 0.037866,
139.164675, 1.661279, 1.587158, -0.074121,   1.658057, 1.625830, -0.032227,   1.665308, 0.033838,
139.189237, 1.661279, 1.587158, -0.074121,   1.661279, 1.662085, 0.000806,   1.670142, 0.033838,
139.213682, 1.661279, 1.587158, -0.074121,   1.658057, 1.649194, -0.008862,   1.668530, 0.037866,
139.238237, 1.661279, 1.587158, -0.074121,   1.657251, 1.658862, 0.001611,   1.669336, 0.035449,
139.262680, 1.661279, 1.587158, -0.074121,   1.650806, 1.650806, 0.000000,   1.672559, 0.034644,
