x_unit, 60.598807, 1.668530, 1.736206, 0.067676,
x_unit, 60.611283, 1.670142, 1.707202, 0.037060,
x_unit, 60.623772, 1.670142, 1.716870, 0.046728,
x_unit, 60.636250, 1.668530, 1.712842, 0.044312,
x_unit, 60.648664, 1.666919, 1.720898, 0.053980,
x_unit, 60.661143, 1.670947, 1.719287, 0.048340,
x_unit, 60.673539, 1.669336, 1.735400, 0.066064,
x_unit, 60.686041, 1.668530, 1.720898, 0.052368,
x_unit, 60.698503, 1.670947, 1.689478, 0.018530,
x_unit, 60.711052, 1.670142, 1.727344, 0.057202,
x_unit, 60.723594, 1.670142, 1.732983, 0.062842,
x_unit, 60.736122, 1.666113, 1.720898, 0.054785,
x_unit, 60.748544, 1.669336, 1.720898, 0.051562,
x_unit, 60.761001, 1.669336, 1.719287, 0.049951,
x_unit, 60.773463, 1.670142, 1.736206, 0.066064,
x_unit, 60.786012, 1.670142, 1.728149, 0.058008,
x_unit, 60.798522, 1.669336, 1.722510, 0.053174,
x_unit, 60.810899, 1.674170, 1.732983, 0.058813,
x_unit, 60.823389, 1.669336, 1.703979, 0.034644,
x_unit, 60.835877, 1.681421, 1.714453, 0.033032,
x_unit, 60.848306, 1.674976, 1.724121, 0.049146,
x_unit, 60.860689, 1.674976, 1.712842, 0.037866,
x_unit, 60.873056, 1.677393, 1.731372, 0.053979,
x_unit, 60.885473, 1.677393, 1.728149, 0.050757,
x_unit, 60.897906, 1.679004, 1.737012, 0.058008,
x_unit, 60.910381, 1.677393, 1.708008, 0.030615,
x_unit, 60.923018, 1.677393, 1.719287, 0.041894,
x_unit, 60.935442, 1.677393, 1.720093, 0.042700,
x_unit, 60.947844, 1.677393, 1.731372, 0.053979,
x_unit, 60.960243, 1.674976, 1.723315, 0.048340,
x_unit, 60.972739, 1.674170, 1.741040, 0.066870,
x_unit, 60.985186, 1.670947, 1.727344, 0.056396,
x_unit, 60.997680, 1.677393, 1.749902, 0.072510,
x_unit, 61.010069, 1.677393, 1.712842, 0.035449,
x_unit, 61.022682, 1.677393, 1.724121, 0.046728,
x_unit, 61.035119, 1.673364, 1.735400, 0.062036,
x_unit, 61.047645, 1.674976, 1.724121, 0.049146,
x_unit, 61.060024, 1.678198, 1.716870, 0.038672,
x_unit, 61.072464, 1.674170, 1.735400, 0.061230,
x_unit, 61.084909, 1.677393, 1.728955, 0.051562,
x_unit, 61.097440, 1.677393, 1.737817, 0.060425,
x_unit, 61.109920, 1.676587, 1.706396, 0.029810,
x_unit, 61.122494, 1.673364, 1.722510, 0.049145,
x_unit, 61.134900, 1.673364, 1.724121, 0.050757,
x_unit, 61.147376, 1.665308, 1.722510, 0.057202,
x_unit, 61.159768, 1.666113, 1.716064, 0.049951,
x_unit, 61.172311, 1.668530, 1.731372, 0.062842,
x_unit, 61.184725, 1.668530, 1.719287, 0.050757,
x_unit, 61.197264, 1.666919, 1.730566, 0.063648,
x_unit, 61.209747, 1.668530, 1.724121, 0.055591,
x_unit, 61.222370, 1.668530, 1.722510, 0.053980,
x_unit, 61.234823, 1.669336, 1.737012, 0.067676,
x_unit, 61.247295, 1.666919, 1.716064, 0.049146,
x_unit, 61.259693, 1.668530, 1.716064, 0.047534,
x_unit, 61.272150, 1.668530, 1.731372, 0.062842,
x_unit, 61.284591, 1.668530, 1.724927, 0.056396,
x_unit, 61.297076, 1.669336, 1.712842, 0.043506,
x_unit, 61.309621, 1.670142, 1.691895, 0.021753,
x_unit, 61.322186, 1.668530, 1.720093, 0.051563,
x_unit, 61.334623, 1.670142, 1.712036, 0.041895,
x_unit, 61.347072, 1.669336, 1.737817, 0.068481,
x_unit, 61.359491, 1.669336, 1.716064, 0.046728,
x_unit, 61.371989, 1.670142, 1.720898, 0.050757,
x_unit, 61.384449, 1.670142, 1.691089, 0.020947,
x_unit, 61.396931, 1.668530, 1.697534, 0.029004,
x_unit, 61.409467, 1.669336, 1.714453, 0.045117,
x_unit, 61.422133, 1.670142, 1.735400, 0.065259,
x_unit, 61.434620, 1.669336, 1.720898, 0.051562,
x_unit, 61.447137, 1.670947, 1.726538, 0.055591,
x_unit, 61.459526, 1.669336, 1.716870, 0.047534,
x_unit, 61.471985, 1.679810, 1.733789, 0.053980,
x_unit, 61.484406, 1.678198, 1.719287, 0.041089,
x_unit, 61.496938, 1.677393, 1.722510, 0.045117,
x_unit, 61.508926, 1.676587, 1.728955, 0.052368,
x_unit, 61.521518, 1.679004, 1.732983, 0.053980,
x_unit, 61.533901, 1.673364, 1.736206, 0.062842,
x_unit, 61.546366, 1.676587, 1.728955, 0.052368,
x_unit, 61.558804, 1.678198, 1.720093, 0.041895,
x_unit, 61.571272, 1.677393, 1.737012, 0.059619,
x_unit, 61.583699, 1.678198, 1.718481, 0.040283,
x_unit, 61.596165, 1.674170, 1.712842, 0.038672,
x_unit, 61.608599, 1.677393, 1.723315, 0.045923,
x_unit, 61.621195, 1.676587, 1.728955, 0.052368,
x_unit, 61.633645, 1.670142, 1.727344, 0.057202,
x_unit, 61.646137, 1.674976, 1.695923, 0.020947,
x_unit, 61.658463, 1.678198, 1.720898, 0.042700,
x_unit, 61.670927, 1.677393, 1.736206, 0.058813,
x_unit, 61.683345, 1.676587, 1.741846, 0.065259,
x_unit, 61.695903, 1.676587, 1.719287, 0.042700,
x_unit, 61.708383, 1.677393, 1.719287, 0.041894,
x_unit, 61.720984, 1.676587, 1.720898, 0.044312,
x_unit, 61.733378, 1.677393, 1.747485, 0.070093,
x_unit, 61.745851, 1.676587, 1.736206, 0.059619,
x_unit, 61.758314, 1.674976, 1.711230, 0.036255,
x_unit, 61.770806, 1.677393, 1.731372, 0.053979,
x_unit, 61.783234, 1.676587, 1.720898, 0.044312,
x_unit, 61.795723, 1.676587, 1.728955, 0.052368,
x_unit, 61.808229, 1.666919, 1.718481, 0.051563,
x_unit, 61.820884, 1.666113, 1.730566, 0.064453,
x_unit, 61.833310, 1.668530, 1.726538, 0.058008,
x_unit, 61.845812, 1.668530, 1.728955, 0.060425,
x_unit, 61.858257, 1.669336, 1.727344, 0.058008,
x_unit, 61.870790, 1.668530, 1.691895, 0.023364,
x_unit, 61.883253, 1.668530, 1.723315, 0.054785,
x_unit, 61.895760, 1.668530, 1.687866, 0.019336,
x_unit, 61.908280, 1.670142, 1.718481, 0.048340,
x_unit, 61.920871, 1.672559, 1.720898, 0.048340,
x_unit, 61.933279, 1.670142, 1.687060, 0.016919,
x_unit, 61.945728, 1.666919, 1.722510, 0.055591,
x_unit, 61.958182, 1.666919, 1.716870, 0.049951,
x_unit, 61.970649, 1.670142, 1.720093, 0.049951,
x_unit, 61.983078, 1.670142, 1.695923, 0.025781,
x_unit, 61.995544, 1.670142, 1.695117, 0.024976,
x_unit, 62.008041, 1.670947, 1.714453, 0.043506,
x_unit, 62.020684, 1.669336, 1.698340, 0.029004,
x_unit, 62.033114, 1.669336, 1.720898, 0.051562,
x_unit, 62.045591, 1.670142, 1.720898, 0.050757,
x_unit, 62.057980, 1.668530, 1.724121, 0.055591,
x_unit, 62.070503, 1.670142, 1.716064, 0.045923,
x_unit, 62.083010, 1.669336, 1.726538, 0.057202,
x_unit, 62.095517, 1.670142, 1.722510, 0.052368,
x_unit, 62.107961, 1.674170, 1.722510, 0.048340,
x_unit, 62.120563, 1.673364, 1.732983, 0.059619,
x_unit, 62.132918, 1.673364, 1.722510, 0.049145,
x_unit, 62.145408, 1.677393, 1.737012, 0.059619,
x_unit, 62.157848, 1.678198, 1.724121, 0.045923,
x_unit, 62.170375, 1.670947, 1.736206, 0.065259,
x_unit, 62.182812, 1.674170, 1.747485, 0.073315,
x_unit, 62.195270, 1.677393, 1.718481, 0.041089,
x_unit, 62.207868, 1.676587, 1.724121, 0.047534,
x_unit, 62.220543, 1.677393, 1.745068, 0.067676,
x_unit, 62.232917, 1.674976, 1.714453, 0.039478,
x_unit, 62.245378, 1.676587, 1.694311, 0.017725,
x_unit, 62.257734, 1.677393, 1.711230, 0.033838,
x_unit, 62.270244, 1.674170, 1.728955, 0.054785,
x_unit, 62.282734, 1.677393, 1.719287, 0.041894,
x_unit, 62.295191, 1.673364, 1.706396, 0.033032,
x_unit, 62.307648, 1.677393, 1.745068, 0.067676,
x_unit, 62.320242, 1.672559, 1.736206, 0.063648,
x_unit, 62.332653, 1.677393, 1.749097, 0.071704,
x_unit, 62.345227, 1.676587, 1.715259, 0.038672,
x_unit, 62.357655, 1.670947, 1.732178, 0.061231,
x_unit, 62.370117, 1.672559, 1.724121, 0.051563,
x_unit, 62.382560, 1.676587, 1.720898, 0.044312,
x_unit, 62.395055, 1.672559, 1.723315, 0.050757,
x_unit, 62.407656, 1.674976, 1.736206, 0.061231,
x_unit, 62.420310, 1.674976, 1.728149, 0.053174,
x_unit, 62.432739, 1.665308, 1.728955, 0.063647,
x_unit, 62.445265, 1.665308, 1.718481, 0.053174,
x_unit, 62.457678, 1.666919, 1.706396, 0.039478,
x_unit, 62.470149, 1.666919, 1.724927, 0.058008,
x_unit, 62.482622, 1.665308, 1.714453, 0.049145,
x_unit, 62.495078, 1.665308, 1.712842, 0.047534,
x_unit, 62.507551, 1.666113, 1.712036, 0.045923,
x_unit, 62.520157, 1.668530, 1.727344, 0.058813,
x_unit, 62.532548, 1.664502, 1.719287, 0.054785,
x_unit, 62.545139, 1.668530, 1.716064, 0.047534,
x_unit, 62.557549, 1.668530, 1.714453, 0.045923,
x_unit, 62.570037, 1.665308, 1.720898, 0.055591,
x_unit, 62.582437, 1.666919, 1.710425, 0.043506,
x_unit, 62.594916, 1.666113, 1.703174, 0.037060,
x_unit, 62.607436, 1.668530, 1.714453, 0.045923,
x_unit, 62.620032, 1.672559, 1.724121, 0.051563,
x_unit, 62.632424, 1.668530, 1.732983, 0.064453,
x_unit, 62.644911, 1.666919, 1.712842, 0.045923,
x_unit, 62.657316, 1.669336, 1.714453, 0.045117,
x_unit, 62.669829, 1.670947, 1.723315, 0.052368,
x_unit, 62.682287, 1.670142, 1.722510, 0.052368,
x_unit, 62.694777, 1.670142, 1.736206, 0.066064,
x_unit, 62.707275, 1.669336, 1.691895, 0.022559,
x_unit, 62.719886, 1.669336, 1.726538, 0.057202,
x_unit, 62.732362, 1.670142, 1.712036, 0.041895,
x_unit, 62.744898, 1.673364, 1.731372, 0.058008,
x_unit, 62.757283, 1.677393, 1.720898, 0.043506,
x_unit, 62.769779, 1.674170, 1.726538, 0.052368,
x_unit, 62.782259, 1.676587, 1.711230, 0.034644,
x_unit, 62.794739, 1.674976, 1.720093, 0.045117,
x_unit, 62.807295, 1.677393, 1.720898, 0.043506,
x_unit, 62.819905, 1.670947, 1.728955, 0.058008,
x_unit, 62.832318, 1.677393, 1.716064, 0.038672,
x_unit, 62.844816, 1.674976, 1.712036, 0.037061,
x_unit, 62.857205, 1.673364, 1.726538, 0.053174,
x_unit, 62.869732, 1.677393, 1.735400, 0.058008,
x_unit, 62.882162, 1.676587, 1.732178, 0.055591,
x_unit, 62.894649, 1.676587, 1.715259, 0.038672,
x_unit, 62.907117, 1.668530, 1.737817, 0.069287,
x_unit, 62.919731, 1.676587, 1.732983, 0.056396,
x_unit, 62.932210, 1.670142, 1.719287, 0.049145,
x_unit, 62.944704, 1.676587, 1.708813, 0.032227,
x_unit, 62.957090, 1.678198, 1.719287, 0.041089,
x_unit, 62.969591, 1.674976, 1.722510, 0.047534,
x_unit, 62.982011, 1.676587, 1.722510, 0.045923,
x_unit, 62.994483, 1.669336, 1.714453, 0.045117,
x_unit, 63.007076, 1.674170, 1.710425, 0.036255,
x_unit, 63.019688, 1.670142, 1.727344, 0.057202,
x_unit, 63.032061, 1.674976, 1.723315, 0.048340,
x_unit, 63.044584, 1.674976, 1.716870, 0.041895,
x_unit, 63.056960, 1.670142, 1.730566, 0.060425,
x_unit, 63.069462, 1.665308, 1.728955, 0.063647,
x_unit, 63.081924, 1.665308, 1.691089, 0.025781,
x_unit, 63.094394, 1.666113, 1.714453, 0.048340,
x_unit, 63.106882, 1.666113, 1.720898, 0.054785,
x_unit, 63.119491, 1.666919, 1.724927, 0.058008,
x_unit, 63.131956, 1.662891, 1.732178, 0.069287,
x_unit, 63.144386, 1.669336, 1.710425, 0.041089,
x_unit, 63.156807, 1.669336, 1.714453, 0.045117,
x_unit, 63.169333, 1.670142, 1.728955, 0.058813,
x_unit, 63.181784, 1.668530, 1.706396, 0.037866,
x_unit, 63.194313, 1.668530, 1.719287, 0.050757,
x_unit, 63.206848, 1.668530, 1.698340, 0.029810,
x_unit, 63.219427, 1.668530, 1.720898, 0.052368,
x_unit, 63.231836, 1.669336, 1.726538, 0.057202,
x_unit, 63.244357, 1.666919, 1.724927, 0.058008,
x_unit, 63.256747, 1.670142, 1.710425, 0.040283,
x_unit, 63.269281, 1.668530, 1.718481, 0.049951,
x_unit, 63.281760, 1.669336, 1.724121, 0.054785,
x_unit, 63.294267, 1.672559, 1.712036, 0.039478,
x_unit, 63.306723, 1.668530, 1.714453, 0.045923,
x_unit, 63.319326, 1.669336, 1.716870, 0.047534,
x_unit, 63.331803, 1.670142, 1.739429, 0.069287,
x_unit, 63.344243, 1.670142, 1.695117, 0.024976,
x_unit, 63.356656, 1.669336, 1.732983, 0.063647,
x_unit, 63.369153, 1.670947, 1.719287, 0.048340,
x_unit, 63.381551, 1.669336, 1.728955, 0.059619,
x_unit, 63.394055, 1.678198, 1.716064, 0.037866,
x_unit, 63.406683, 1.679004, 1.720898, 0.041895,
x_unit, 63.419249, 1.678198, 1.714453, 0.036255,
x_unit, 63.431676, 1.674976, 1.726538, 0.051563,
x_unit, 63.444171, 1.674976, 1.718481, 0.043506,
x_unit, 63.456664, 1.676587, 1.728955, 0.052368,
x_unit, 63.469150, 1.674976, 1.712842, 0.037866,
x_unit, 63.481603, 1.674170, 1.736206, 0.062036,
x_unit, 63.494089, 1.677393, 1.712842, 0.035449,
x_unit, 63.506576, 1.677393, 1.730566, 0.053174,
x_unit, 63.517296, 1.679004, 1.724927, 0.045923,
x_unit, 63.529739, 1.677393, 1.727344, 0.049951,
x_unit, 63.542357, 1.674976, 1.728149, 0.053174,
x_unit, 63.554736, 1.676587, 1.735400, 0.058813,
x_unit, 63.567244, 1.670142, 1.743457, 0.073315,
x_unit, 63.579693, 1.676587, 1.720093, 0.043506,
x_unit, 63.592178, 1.674976, 1.720093, 0.045117,
x_unit, 63.604694, 1.676587, 1.728955, 0.052368,
x_unit, 63.617280, 1.674976, 1.735400, 0.060425,
x_unit, 63.629657, 1.673364, 1.728955, 0.055591,
x_unit, 63.641884, 1.670142, 1.716870, 0.046728,
x_unit, 63.654356, 1.676587, 1.724121, 0.047534,
x_unit, 63.666857, 1.676587, 1.723315, 0.046728,
x_unit, 63.679278, 1.677393, 1.710425, 0.033032,
x_unit, 63.691778, 1.677393, 1.720093, 0.042700,
x_unit, 63.704286, 1.674976, 1.728955, 0.053980,
x_unit, 63.716908, 1.676587, 1.714453, 0.037866,
x_unit, 63.729353, 1.664502, 1.708813, 0.044312,
x_unit, 63.741876, 1.665308, 1.720093, 0.054785,
x_unit, 63.754271, 1.666919, 1.723315, 0.056396,
x_unit, 63.766784, 1.669336, 1.714453, 0.045117,
x_unit, 63.779275, 1.666919, 1.728955, 0.062036,
x_unit, 63.791854, 1.666113, 1.724121, 0.058008,
x_unit, 63.804357, 1.668530, 1.737012, 0.068481,
x_unit, 63.816915, 1.665308, 1.724121, 0.058813,
x_unit, 63.829348, 1.666919, 1.719287, 0.052368,
x_unit, 63.841878, 1.670142, 1.690283, 0.020142,
x_unit, 63.854309, 1.669336, 1.730566, 0.061230,
x_unit, 63.866801, 1.668530, 1.698340, 0.029810,
x_unit, 63.879233, 1.670142, 1.724121, 0.053980,
x_unit, 63.891705, 1.669336, 1.736206, 0.066870,
x_unit, 63.904183, 1.666919, 1.733789, 0.066870,
x_unit, 63.916882, 1.670142, 1.723315, 0.053174,
x_unit, 63.929278, 1.669336, 1.724121, 0.054785,
x_unit, 63.941785, 1.668530, 1.716870, 0.048340,
x_unit, 63.954238, 1.670142, 1.724121, 0.053980,
x_unit, 63.966769, 1.668530, 1.728955, 0.060425,
x_unit, 63.979229, 1.666919, 1.718481, 0.051563,
x_unit, 63.991779, 1.670142, 1.715259, 0.045117,
x_unit, 64.004299, 1.670142, 1.714453, 0.044312,
x_unit, 64.016918, 1.669336, 1.695117, 0.025781,
x_unit, 64.029324, 1.679004, 1.708008, 0.029004,
x_unit, 64.041881, 1.674170, 1.728955, 0.054785,
x_unit, 64.054322, 1.677393, 1.707202, 0.029809,
x_unit, 64.066810, 1.674976, 1.726538, 0.051563,
x_unit, 64.079272, 1.677393, 1.720093, 0.042700,
x_unit, 64.091805, 1.679004, 1.718481, 0.039478,
